,CUX2,COL5A2,PENK,CARTPT,GAD2,RXFP1,LAMP5,CBLN2,SLC17A7,totalReads,area,x,y,experimentName,ROI_ID,layerData,layerCoordinate,lateralCoordinate
613,3,3,29,2,5,3,4,4,7,60,31482,16956,-1484,smFISH_Human_L2-L3_2018_04,614,2,-17020.53597,97.70940823
614,3,0,1,0,0,0,0,0,6,10,21974,16582,-1426,smFISH_Human_L2-L3_2018_04,615,2,-16642.76505,120.7122224
615,3,0,10,1,0,0,6,6,13,39,22212,15606,-1238,smFISH_Human_L2-L3_2018_04,616,3,-15653.52017,217.224193
616,76,31,14,25,20,9,110,49,145,479,83388,15424,-1134,smFISH_Human_L2-L3_2018_04,617,3,-15462.64523,303.8657492
617,7,3,3,4,3,2,22,8,33,85,38046,15198,-1150,smFISH_Human_L2-L3_2018_04,618,3,-15239.10915,266.9384997
618,3,0,1,0,0,0,3,0,10,17,23300,15212,-558,smFISH_Human_L2-L3_2018_04,619,3,-15198.04906,857.6787712
619,21,3,6,1,1,1,41,24,51,149,41608,15334,202,smFISH_Human_L2-L3_2018_04,620,3,-15248.91388,1625.726146
620,8,1,3,2,5,0,3,6,14,42,26480,15964,682,smFISH_Human_L2-L3_2018_04,621,2,-15831.59491,2162.180076
621,1,0,0,0,0,0,0,0,3,4,9636,15274,628,smFISH_Human_L2-L3_2018_04,622,3,-15149.596,2044.309422
622,1,0,0,0,0,0,2,0,2,5,12362,15182,228,smFISH_Human_L2-L3_2018_04,623,3,-15095.15576,1637.49219
623,6,1,3,2,1,0,7,3,18,41,36394,15562,1146,smFISH_Human_L2-L3_2018_04,624,3,-15388.2258,2586.825615
624,0,0,0,0,0,0,0,0,8,8,19068,15718,1272,smFISH_Human_L2-L3_2018_04,625,2,-15531.84512,2726.77379
625,5,1,0,1,1,0,1,0,6,15,29354,15158,1112,smFISH_Human_L2-L3_2018_04,626,3,-14989.13185,2515.439189
626,43,33,6,107,10,2,75,25,160,461,65160,15350,1282,smFISH_Human_L2-L3_2018_04,627,3,-15164.50767,2702.541632
627,3,3,20,4,15,1,4,5,10,65,43856,15034,1280,smFISH_Human_L2-L3_2018_04,628,3,-14850.06017,2671.192415
628,40,35,4,5,4,5,50,25,140,308,68808,14502,844,smFISH_Human_L2-L3_2018_04,629,3,-14360.86749,2187.65284
629,12,4,3,5,1,0,13,10,40,88,31288,14740,928,smFISH_Human_L2-L3_2018_04,630,3,-14590.03415,2293.400846
630,1,1,1,1,1,1,2,1,3,12,15830,14610,1168,smFISH_Human_L2-L3_2018_04,631,3,-14438.29929,2520.285245
631,5,1,0,1,1,0,2,2,8,20,21754,14480,1248,smFISH_Human_L2-L3_2018_04,632,3,-14301.42916,2587.861642
632,3,0,0,0,0,0,0,0,4,7,16442,14664,1264,smFISH_Human_L2-L3_2018_04,633,3,-14483.14689,2620.886897
633,7,2,0,4,2,1,6,2,4,28,26280,14510,444,smFISH_Human_L2-L3_2018_04,634,3,-14405.99475,1790.126073
634,50,47,7,17,8,6,53,32,136,356,68476,14324,324,smFISH_Human_L2-L3_2018_04,635,3,-14231.94775,1653.364808
635,6,0,0,1,5,0,5,9,11,37,37648,14308,742,smFISH_Human_L2-L3_2018_04,636,3,-14177.18281,2068.070488
636,27,58,7,25,2,4,16,26,98,263,48318,14074,172,smFISH_Human_L2-L3_2018_04,637,3,-13997.1505,1478.796046
637,2,0,0,0,0,0,4,0,6,12,14394,14648,-382,smFISH_Human_L2-L3_2018_04,638,3,-14620.13713,980.5193545
638,5,0,1,0,1,0,1,0,10,18,28374,14978,-552,smFISH_Human_L2-L3_2018_04,639,3,-14964.50368,841.9131348
639,5,4,3,2,2,2,1,4,14,37,17414,14958,-770,smFISH_Human_L2-L3_2018_04,640,3,-14964.84339,622.9978896
640,43,35,12,13,15,2,54,44,127,345,71494,14764,-700,smFISH_Human_L2-L3_2018_04,641,3,-14765.17911,674.6716396
641,0,0,0,0,0,0,0,0,1,1,406,14628,-998,smFISH_Human_L2-L3_2018_04,642,3,-14657.45289,365.3254549
642,34,43,8,29,1,3,34,23,103,278,57136,14554,-1114,smFISH_Human_L2-L3_2018_04,643,3,-14594.54988,242.9522101
643,1,3,0,0,0,0,0,2,8,14,25086,14826,-1312,smFISH_Human_L2-L3_2018_04,644,3,-14883.7686,71.07862081
644,0,0,0,0,0,0,0,0,8,8,22716,14576,-1324,smFISH_Human_L2-L3_2018_04,645,3,-14635.96471,35.90435996
645,3,2,1,1,1,1,5,3,3,20,19068,15718,-1544,smFISH_Human_L2-L3_2018_04,646,0,-15793.46459,77.04704029
646,14,9,1,8,3,1,7,7,2,52,21372,15840,-1536,smFISH_Human_L2-L3_2018_04,647,2,-15914.1937,57.74727377
647,8,2,0,2,1,0,10,1,22,46,33072,15280,-1450,smFISH_Human_L2-L3_2018_04,648,3,-15348.6259,24.14582284
648,0,0,0,0,0,0,0,1,4,5,31582,14772,-1588,smFISH_Human_L2-L3_2018_04,649,3,-14855.64383,208.7445329
649,44,26,9,9,9,5,41,23,102,268,45620,14220,-1536,smFISH_Human_L2-L3_2018_04,650,3,-14301.20019,208.2527952
650,5,3,0,4,5,0,4,10,9,40,38076,14220,-1286,smFISH_Human_L2-L3_2018_04,651,3,-14277.97403,40.66595751
651,4,1,1,3,1,1,7,2,11,31,16506,14078,-1468,smFISH_Human_L2-L3_2018_04,652,3,-14153.49682,153.7393538
652,4,1,0,1,1,0,7,1,7,22,13726,13844,-1150,smFISH_Human_L2-L3_2018_04,653,3,-13890.96519,141.1456133
653,0,0,0,0,0,0,0,0,0,0,26,13984,-864,smFISH_Human_L2-L3_2018_04,654,3,-14003.78896,438.9153164
654,35,32,9,8,10,3,49,24,120,290,64400,13880,-988,smFISH_Human_L2-L3_2018_04,655,3,-13911.75894,305.7895322
655,3,2,2,2,0,0,2,1,2,14,10078,14108,-522,smFISH_Human_L2-L3_2018_04,656,3,-14095.47928,790.9563458
656,5,1,1,2,1,0,2,1,2,15,19060,14090,-442,smFISH_Human_L2-L3_2018_04,657,3,-14070.12476,868.9380631
657,3,1,1,1,0,0,2,0,3,11,28834,13934,538,smFISH_Human_L2-L3_2018_04,658,3,-13823.7529,1830.20645
658,5,3,1,2,3,1,7,4,2,28,22454,13756,548,smFISH_Human_L2-L3_2018_04,659,3,-13645.59371,1823.626173
659,5,6,2,2,2,1,3,2,1,24,23344,13570,602,smFISH_Human_L2-L3_2018_04,660,3,-13455.3813,1860.11236
660,1,1,1,0,0,0,3,1,4,11,35628,13252,1108,smFISH_Human_L2-L3_2018_04,661,3,-13091.7469,2334.380239
661,2,0,0,1,0,0,0,1,9,13,32768,12992,926,smFISH_Human_L2-L3_2018_04,662,3,-12849.78004,2129.01218
662,3,0,1,0,1,0,1,0,8,14,32250,12654,956,smFISH_Human_L2-L3_2018_04,663,3,-12510.45475,2127.480661
663,27,11,5,9,6,4,23,16,98,199,14068,13530,28,smFISH_Human_L2-L3_2018_04,664,3,-13468.88157,1284.878718
664,1,0,1,1,1,0,0,0,5,9,31566,13274,-102,smFISH_Human_L2-L3_2018_04,665,3,-13226.06637,1131.657378
665,10,4,25,5,4,0,2,3,3,56,29210,12716,342,smFISH_Human_L2-L3_2018_04,666,3,-12629.23005,1521.896292
666,3,1,1,2,0,1,3,0,3,14,16548,12764,498,smFISH_Human_L2-L3_2018_04,667,3,-12662.52933,1681.681017
667,20,23,9,8,7,6,22,14,48,157,55190,12972,388,smFISH_Human_L2-L3_2018_04,668,3,-12879.84924,1591.480931
668,6,3,1,3,3,1,10,5,12,44,15018,12888,516,smFISH_Human_L2-L3_2018_04,669,3,-12784.32074,1711.123343
669,25,36,0,6,3,0,7,6,12,95,25788,12558,50,smFISH_Human_L2-L3_2018_04,670,3,-12499.04155,1216.480256
670,41,44,6,7,3,2,29,16,118,266,43450,12064,-88,smFISH_Human_L2-L3_2018_04,671,3,-12019.99894,1033.182211
671,0,0,0,0,0,0,0,0,4,4,13620,11666,920,smFISH_Human_L2-L3_2018_04,672,3,-11530.07241,1999.846574
672,52,64,4,8,11,15,59,52,156,421,60032,11788,794,smFISH_Human_L2-L3_2018_04,673,3,-11663.25074,1885.725889
673,3,0,1,0,0,0,1,0,6,11,26224,11826,544,smFISH_Human_L2-L3_2018_04,674,3,-11724.31255,1640.337512
674,3,0,0,0,0,0,0,0,5,8,21634,11678,608,smFISH_Human_L2-L3_2018_04,675,3,-11571.00675,1690.310826
675,4,0,1,1,1,0,3,1,1,12,26326,12090,-508,smFISH_Human_L2-L3_2018_04,676,3,-12084.90644,617.4142267
676,10,0,2,1,23,0,0,1,10,47,49714,12440,-582,smFISH_Human_L2-L3_2018_04,677,3,-12440.26764,576.2509009
677,5,1,0,7,1,0,8,1,0,23,19360,12672,-170,smFISH_Human_L2-L3_2018_04,678,3,-12632.98753,1008.022883
678,15,1,4,1,2,0,4,3,3,33,30966,12522,-230,smFISH_Human_L2-L3_2018_04,679,3,-12489.21055,934.3466854
679,37,48,11,44,19,16,26,24,67,292,51370,13372,-660,smFISH_Human_L2-L3_2018_04,680,3,-13375.48331,585.1753772
680,9,0,1,0,0,0,2,2,10,24,21392,12808,-848,smFISH_Human_L2-L3_2018_04,681,3,-12831.38868,345.5902566
681,6,9,1,2,1,0,16,7,37,79,23436,12638,-1132,smFISH_Human_L2-L3_2018_04,682,3,-12688.50884,47.02476418
682,12,9,1,7,3,1,10,7,36,86,30734,12592,-968,smFISH_Human_L2-L3_2018_04,683,3,-12627.47143,206.0418524
683,3,1,0,2,1,0,1,0,1,9,14536,12322,-862,smFISH_Human_L2-L3_2018_04,684,3,-12348.79129,286.49915
684,1,0,0,1,0,0,1,0,0,3,14466,12440,-794,smFISH_Human_L2-L3_2018_04,685,3,-12459.96342,365.1677986
685,2,0,1,2,1,0,2,0,1,9,24418,11814,-480,smFISH_Human_L2-L3_2018_04,686,3,-11807.49881,619.6514456
686,0,0,1,0,21,0,0,0,4,26,27826,11388,694,smFISH_Human_L2-L3_2018_04,687,3,-11274.2712,1748.996531
687,9,4,1,2,2,1,5,5,24,53,38356,11046,672,smFISH_Human_L2-L3_2018_04,688,3,-10935.79425,1695.318292
688,38,53,4,10,2,1,53,27,123,311,77160,11516,124,smFISH_Human_L2-L3_2018_04,689,3,-11454.67325,1193.353569
689,0,0,0,0,2,0,0,0,2,4,16416,11536,646,smFISH_Human_L2-L3_2018_04,690,3,-11426.09053,1714.954017
690,0,0,1,1,1,1,0,1,1,6,13590,11430,486,smFISH_Human_L2-L3_2018_04,691,3,-11335.41372,1545.798123
691,4,0,1,0,0,0,0,0,1,6,16036,11244,444,smFISH_Human_L2-L3_2018_04,692,3,-11154.12016,1486.699509
692,3,0,0,4,1,0,1,0,0,9,11170,11338,502,smFISH_Human_L2-L3_2018_04,693,3,-11242.32514,1553.181696
693,3,1,0,4,2,0,3,0,2,15,18788,11174,220,smFISH_Human_L2-L3_2018_04,694,3,-11105.23355,1257.164982
694,3,0,0,0,0,0,1,1,6,11,29186,10918,538,smFISH_Human_L2-L3_2018_04,695,3,-10820.79707,1550.006047
695,23,41,2,17,4,2,5,4,76,174,58302,11326,1118,smFISH_Human_L2-L3_2018_04,696,3,-11173.14778,2165.402647
696,8,4,0,10,1,0,2,3,15,43,29594,11198,1186,smFISH_Human_L2-L3_2018_04,697,3,-11039.38387,2221.216754
697,4,0,1,3,1,0,2,0,1,12,30420,11016,1260,smFISH_Human_L2-L3_2018_04,698,3,-10851.29607,2277.98806
698,8,18,2,4,3,15,7,13,92,162,63898,10688,1264,smFISH_Human_L2-L3_2018_04,699,3,-10524.34305,2251.498037
699,12,4,2,4,2,0,20,5,37,86,31050,11812,-260,smFISH_Human_L2-L3_2018_04,700,3,-11785.06844,838.5141387
700,0,1,1,0,1,0,0,0,0,3,22160,11570,-366,smFISH_Human_L2-L3_2018_04,701,3,-11553.96298,710.489664
701,0,4,0,0,0,0,0,0,0,4,12632,11700,-410,smFISH_Human_L2-L3_2018_04,702,3,-11687.48853,678.757567
702,11,0,3,2,58,0,4,2,15,95,63412,11620,-620,smFISH_Human_L2-L3_2018_04,703,3,-11627.34451,462.2334433
703,4,1,1,4,0,0,3,0,11,24,19900,11350,-788,smFISH_Human_L2-L3_2018_04,704,3,-11374.12023,269.8757879
704,6,13,1,4,0,1,1,1,27,54,23568,10918,-606,smFISH_Human_L2-L3_2018_04,705,3,-10927.07998,410.9538342
705,38,66,14,28,7,8,6,6,87,260,54022,11504,-880,smFISH_Human_L2-L3_2018_04,706,3,-11536.00141,192.5810019
706,0,1,0,0,0,0,1,0,2,4,37744,12548,-1524,smFISH_Human_L2-L3_2018_04,707,3,-12635.31671,351.641258
707,6,0,0,2,11,0,0,0,6,25,40210,11448,-1516,smFISH_Human_L2-L3_2018_04,708,3,-11539.33096,445.870965
708,1,2,1,2,1,1,2,0,6,16,17030,11352,-996,smFISH_Human_L2-L3_2018_04,709,3,-11395.43575,62.96119494
709,0,1,1,0,0,0,1,1,3,7,13068,11276,-926,smFISH_Human_L2-L3_2018_04,710,3,-11313.26112,125.5976928
710,17,37,10,6,4,3,19,14,26,136,31804,10522,-1376,smFISH_Human_L2-L3_2018_04,711,3,-10604.32925,392.5061628
711,2,1,0,0,1,0,1,0,2,7,18770,10546,264,smFISH_Human_L2-L3_2018_04,712,3,-10475.86184,1242.630567
712,1,2,1,0,0,1,1,0,3,9,24854,10548,388,smFISH_Human_L2-L3_2018_04,713,3,-10466.33301,1366.280077
713,0,0,0,1,0,0,0,0,1,2,4592,11038,-36,smFISH_Human_L2-L3_2018_04,714,3,-10993.60534,989.6371475
714,0,0,0,1,0,0,0,0,3,4,5114,11136,-24,smFISH_Human_L2-L3_2018_04,715,3,-11090.06663,1010.689903
715,6,2,3,4,3,1,3,3,11,36,30466,10450,984,smFISH_Human_L2-L3_2018_04,716,3,-10313.3857,1950.597729
716,26,9,9,6,69,5,20,11,42,197,56732,9952,-1328,smFISH_Human_L2-L3_2018_04,717,3,-10032.33507,397.6694087
717,46,17,4,6,5,1,60,33,114,286,76254,10062,-1112,smFISH_Human_L2-L3_2018_04,718,3,-10121.79192,172.3840956
718,11,6,0,7,2,1,8,6,11,52,41780,9886,-866,smFISH_Human_L2-L3_2018_04,719,3,-9923.698578,56.20073992
719,2,2,1,1,0,2,2,3,26,39,31066,10342,-220,smFISH_Human_L2-L3_2018_04,720,3,-10317.70998,741.7713141
720,2,0,0,1,0,1,1,0,2,7,13290,10392,-42,smFISH_Human_L2-L3_2018_04,721,3,-10350.95671,923.6466982
721,6,9,2,5,1,7,2,1,73,106,45966,9692,-308,smFISH_Human_L2-L3_2018_04,722,3,-9678.696836,593.7638953
722,35,53,6,5,4,8,14,15,92,232,67210,9604,198,smFISH_Human_L2-L3_2018_04,723,3,-9544.067685,1089.399842
723,26,48,4,8,7,4,20,12,79,208,45354,10102,464,smFISH_Human_L2-L3_2018_04,724,3,-10015.20121,1400.515907
724,2,4,2,2,0,0,1,0,12,23,16474,9900,430,smFISH_Human_L2-L3_2018_04,725,3,-9817.233611,1347.896219
725,7,6,1,5,3,1,6,5,11,45,22408,9952,570,smFISH_Human_L2-L3_2018_04,726,3,-9856.002062,1492.121762
726,2,4,1,4,5,1,5,19,18,59,34644,10356,812,smFISH_Human_L2-L3_2018_04,727,3,-10235.77184,1770.60859
727,32,27,3,6,4,1,38,26,133,270,61262,10042,890,smFISH_Human_L2-L3_2018_04,728,3,-9915.883327,1819.099183
728,3,2,1,0,1,0,0,1,7,15,23878,10274,964,smFISH_Human_L2-L3_2018_04,729,3,-10140.00499,1914.333011
729,84,89,12,39,13,12,64,27,190,530,165610,9098,-704,smFISH_Human_L2-L3_2018_04,730,3,-9124.056118,144.2912331
730,3,0,2,2,0,0,0,1,3,11,12896,10028,-238,smFISH_Human_L2-L3_2018_04,731,3,-10006.74031,694.6771061
731,2,0,0,1,0,0,2,0,2,7,23396,10068,-730,smFISH_Human_L2-L3_2018_04,732,3,-10092.2764,208.5211864
732,0,0,0,2,0,0,4,1,1,8,17794,9980,-406,smFISH_Human_L2-L3_2018_04,733,3,-9974.555894,522.9442814
733,1,1,3,1,1,0,0,0,4,11,17052,9982,-522,smFISH_Human_L2-L3_2018_04,734,3,-9987.324182,407.6317894
734,0,0,0,0,0,0,1,1,7,9,13872,10004,-322,smFISH_Human_L2-L3_2018_04,735,3,-9990.648104,608.8106937
735,4,5,2,2,3,2,2,3,5,28,24988,9502,-534,smFISH_Human_L2-L3_2018_04,736,3,-9510.515033,351.0894607
736,0,0,2,2,1,0,1,0,6,12,31206,9294,-1224,smFISH_Human_L2-L3_2018_04,737,3,-9367.518834,355.2504626
737,3,2,2,1,2,2,4,3,15,34,22418,10266,-1590,smFISH_Human_L2-L3_2018_04,738,3,-10369.31804,629.3642037
738,1,1,1,1,1,1,1,1,5,13,22444,9294,-424,smFISH_Human_L2-L3_2018_04,739,3,-9293.19512,441.2895462
739,9,2,2,0,26,0,2,0,4,45,47200,9106,-140,smFISH_Human_L2-L3_2018_04,740,3,-9079.623299,706.5951764
740,14,2,1,6,1,2,8,3,38,75,49986,8730,-442,smFISH_Human_L2-L3_2018_04,741,3,-8733.306697,370.9691774
741,8,4,8,4,0,0,12,4,38,78,42084,10356,1232,smFISH_Human_L2-L3_2018_04,742,3,-10196.75189,2188.792095
742,20,20,3,5,4,4,5,3,76,140,40476,10036,1128,smFISH_Human_L2-L3_2018_04,743,3,-9887.797972,2055.512408
743,7,8,6,14,4,3,5,4,24,75,38610,9820,1022,smFISH_Human_L2-L3_2018_04,744,3,-9682.580062,1929.903454
744,17,0,0,0,85,0,2,0,6,110,48442,9814,1282,smFISH_Human_L2-L3_2018_04,745,3,-9652.450805,2188.221529
745,8,2,1,3,1,4,4,2,56,81,41000,9556,1316,smFISH_Human_L2-L3_2018_04,746,3,-9392.407894,2198.105082
746,28,33,0,0,3,7,4,13,74,162,51730,9476,1064,smFISH_Human_L2-L3_2018_04,747,3,-9336.165863,1939.762607
747,29,23,7,6,7,12,9,8,94,195,60422,9178,990,smFISH_Human_L2-L3_2018_04,748,3,-9046.329654,1838.397073
748,17,5,6,6,2,7,6,6,63,118,56950,8932,830,smFISH_Human_L2-L3_2018_04,749,3,-8816.258344,1656.234529
749,12,6,1,14,4,1,14,6,7,65,24266,9160,810,smFISH_Human_L2-L3_2018_04,750,3,-9045.130339,1657.503287
750,1,3,0,2,2,3,2,2,9,24,23770,9262,108,smFISH_Human_L2-L3_2018_04,751,3,-9211.90825,968.0157034
751,15,4,2,6,16,6,4,4,11,68,33786,9018,336,smFISH_Human_L2-L3_2018_04,752,3,-8947.781288,1172.360873
752,1,0,1,0,0,0,0,1,1,4,25874,8806,174,smFISH_Human_L2-L3_2018_04,753,3,-8751.748738,991.365737
753,6,0,1,3,1,0,4,2,5,22,33576,8586,444,smFISH_Human_L2-L3_2018_04,754,3,-8507.615982,1239.758968
754,2,1,1,2,1,0,1,1,4,13,17230,8370,-740,smFISH_Human_L2-L3_2018_04,755,3,-8402.549277,40.81235271
755,7,1,0,0,0,1,1,0,48,58,23724,8258,-644,smFISH_Human_L2-L3_2018_04,756,3,-8282.11483,125.9918338
756,2,0,0,1,0,0,2,0,4,9,19738,8406,-588,smFISH_Human_L2-L3_2018_04,757,3,-8424.272072,195.4995215
757,2,0,0,1,0,0,1,0,3,7,23192,8302,-370,smFISH_Human_L2-L3_2018_04,758,3,-8300.468658,402.894591
758,3,1,4,1,1,12,12,24,92,150,55602,7898,-490,smFISH_Human_L2-L3_2018_04,759,4,-7909.364511,245.880114
759,3,1,3,1,1,0,6,0,12,27,20840,8174,-492,smFISH_Human_L2-L3_2018_04,760,4,-8184.356623,269.5304454
760,0,0,0,0,0,0,0,0,4,4,48912,8014,126,smFISH_Human_L2-L3_2018_04,761,4,-7967.633552,869.9928593
761,0,1,0,0,0,0,0,1,0,2,13946,8724,-1090,smFISH_Human_L2-L3_2018_04,762,3,-8787.534856,274.7856575
762,0,0,0,1,0,0,0,0,0,1,11448,8804,-1118,smFISH_Human_L2-L3_2018_04,763,3,-8869.790187,295.2321864
763,2,2,5,0,4,0,1,1,4,19,38692,7632,-456,smFISH_Human_L2-L3_2018_04,764,4,-7641.3562,255.0204294
764,9,6,0,2,0,0,11,2,29,59,60314,8794,-1724,smFISH_Human_L2-L3_2018_04,765,3,-8916.13365,899.5402894
765,1,1,1,1,0,0,1,0,6,11,38784,8270,-1176,smFISH_Human_L2-L3_2018_04,766,3,-8343.4882,402.5924163
766,5,2,2,2,4,9,3,1,50,78,48980,7150,-1242,smFISH_Human_L2-L3_2018_04,767,4,-7234.463894,572.3601671
767,5,2,4,6,2,3,8,3,11,44,48592,7150,-762,smFISH_Human_L2-L3_2018_04,768,4,-7189.869666,94.43616183
768,1,0,0,0,0,0,0,0,1,2,17802,7168,-434,smFISH_Human_L2-L3_2018_04,769,4,-7177.319093,233.8175253
769,1,2,3,1,2,3,1,2,4,19,16924,7428,68,smFISH_Human_L2-L3_2018_04,770,4,-7389.556465,757.8015879
770,1,1,0,0,0,0,2,0,1,5,4734,7514,26,smFISH_Human_L2-L3_2018_04,771,4,-7479.086511,723.9730368
771,1,0,0,0,0,0,0,0,10,11,26434,8146,342,smFISH_Human_L2-L3_2018_04,772,4,-8078.995251,1097.322075
772,17,9,7,7,6,6,13,6,17,88,36682,8110,498,smFISH_Human_L2-L3_2018_04,773,4,-8028.657826,1249.302809
773,29,24,6,7,7,7,14,7,27,128,59610,7838,438,smFISH_Human_L2-L3_2018_04,774,4,-7763.408502,1164.292246
774,4,1,2,4,4,0,4,2,0,21,32460,8034,652,smFISH_Human_L2-L3_2018_04,775,4,-7938.67921,1395.576008
775,7,4,3,8,4,2,7,4,4,43,31544,8040,808,smFISH_Human_L2-L3_2018_04,776,4,-7930.160136,1551.458737
776,1,0,2,0,0,1,2,0,10,16,31438,7564,450,smFISH_Human_L2-L3_2018_04,777,4,-7489.478693,1150.784474
777,3,1,2,2,0,0,1,0,1,10,28062,7538,772,smFISH_Human_L2-L3_2018_04,778,4,-7433.675848,1468.976306
778,0,0,1,1,0,0,0,0,0,2,27680,7780,828,smFISH_Human_L2-L3_2018_04,779,4,-7669.426541,1547.217031
779,3,1,1,2,1,2,3,1,3,17,18064,7770,708,smFISH_Human_L2-L3_2018_04,780,4,-7670.618348,1426.806983
780,3,0,0,0,0,2,0,1,5,11,17282,7210,872,smFISH_Human_L2-L3_2018_04,781,4,-7097.80398,1538.071085
781,1,0,0,1,0,0,1,0,0,3,18278,7294,964,smFISH_Human_L2-L3_2018_04,782,4,-7172.893454,1637.477176
782,0,0,2,0,0,0,1,0,3,6,31598,7442,346,smFISH_Human_L2-L3_2018_04,783,4,-7377.668425,1035.899906
783,0,0,0,0,0,0,0,0,0,0,588,7278,524,smFISH_Human_L2-L3_2018_04,784,4,-7197.840696,1197.893696
784,4,6,1,3,2,1,2,2,4,25,24024,7206,466,smFISH_Human_L2-L3_2018_04,785,4,-7131.540565,1133.455412
785,1,0,1,1,0,0,0,0,3,6,22890,7258,316,smFISH_Human_L2-L3_2018_04,786,4,-7197.251362,988.9352014
786,2,1,0,1,1,1,1,1,4,12,30450,7062,150,smFISH_Human_L2-L3_2018_04,787,4,-7017.521231,805.4438395
787,0,0,2,2,9,0,2,0,1,16,25896,7430,-116,smFISH_Human_L2-L3_2018_04,788,4,-7408.64227,574.7831952
788,5,1,1,3,1,2,5,1,2,21,18304,7258,-52,smFISH_Human_L2-L3_2018_04,789,4,-7231.440271,622.5267973
789,1,1,2,0,0,0,1,0,1,6,10576,7318,-200,smFISH_Human_L2-L3_2018_04,790,4,-7304.930658,480.7411743
790,0,1,1,0,1,0,2,1,3,9,15710,7008,-390,smFISH_Human_L2-L3_2018_04,791,4,-7013.923287,262.7624829
791,0,0,0,1,1,0,2,0,2,6,15324,7090,-294,smFISH_Human_L2-L3_2018_04,792,4,-7086.649792,365.9654647
792,2,2,1,1,1,0,2,1,0,10,11290,7210,-342,smFISH_Human_L2-L3_2018_04,793,4,-7210.590216,329.3216213
793,0,0,1,0,0,0,0,0,1,2,14680,7272,-242,smFISH_Human_L2-L3_2018_04,794,4,-7263.031603,434.6492103
794,3,1,1,1,1,1,0,1,4,13,24504,7362,1500,smFISH_Human_L2-L3_2018_04,795,4,-7190.802466,2177.476497
795,1,5,0,2,0,0,1,0,46,55,35810,6652,1466,smFISH_Human_L2-L3_2018_04,796,4,-6487.031966,2077.66125
796,0,0,0,0,3,0,1,0,14,18,21222,6988,1450,smFISH_Human_L2-L3_2018_04,797,4,-6823.065244,2092.94641
797,7,1,0,7,3,1,5,3,2,29,31576,6540,1242,smFISH_Human_L2-L3_2018_04,798,4,-6396.327005,1844.224728
798,0,2,3,2,1,1,0,0,12,21,31724,6262,1420,smFISH_Human_L2-L3_2018_04,799,4,-6102.992325,1995.627389
799,0,0,0,0,1,0,0,0,3,4,18738,6792,438,smFISH_Human_L2-L3_2018_04,800,4,-6721.93244,1067.113989
800,0,1,1,0,0,1,0,0,5,8,31400,6770,162,smFISH_Human_L2-L3_2018_04,801,4,-6725.669272,790.263784
801,8,7,3,3,3,2,3,2,11,42,4480,6786,-6,smFISH_Human_L2-L3_2018_04,802,4,-6757.208052,624.4768564
802,1,1,1,3,0,3,3,0,16,28,24892,6788,-176,smFISH_Human_L2-L3_2018_04,803,4,-6774.993191,455.3979138
803,6,5,3,6,4,6,6,2,59,97,35750,6454,-566,smFISH_Human_L2-L3_2018_04,804,4,-6478.670548,36.05450888
804,1,1,0,0,0,0,0,0,7,9,27712,6508,88,smFISH_Human_L2-L3_2018_04,805,4,-6471.677362,692.2428167
805,4,2,4,3,2,5,4,2,6,32,28568,6300,82,smFISH_Human_L2-L3_2018_04,806,4,-6265.134388,666.9446009
806,2,0,0,0,0,1,0,0,4,7,8682,5874,-16,smFISH_Human_L2-L3_2018_04,807,4,-5850.081488,529.791072
807,6,1,2,5,2,2,4,3,4,29,29250,6246,600,smFISH_Human_L2-L3_2018_04,808,4,-6163.243332,1177.687406
808,4,4,1,3,0,0,2,1,5,20,29076,6282,458,smFISH_Human_L2-L3_2018_04,809,4,-6212.280092,1039.646121
809,2,1,0,3,1,1,3,1,1,13,20004,6100,70,smFISH_Human_L2-L3_2018_04,810,4,-6067.114242,636.4155722
810,0,0,1,1,0,0,2,0,1,5,21736,6582,364,smFISH_Human_L2-L3_2018_04,811,4,-6519.715632,973.9240633
811,0,0,0,0,0,0,0,0,5,5,13146,5922,678,smFISH_Human_L2-L3_2018_04,812,4,-5833.398067,1225.248952
812,1,1,0,1,2,17,1,1,55,79,37210,5724,936,smFISH_Human_L2-L3_2018_04,813,4,-5612.285017,1463.737986
813,0,0,0,0,0,0,0,0,1,1,17260,6938,-1414,smFISH_Human_L2-L3_2018_04,814,4,-7039.360391,763.3120532
814,4,1,1,1,0,0,2,0,6,15,29298,6470,-1220,smFISH_Human_L2-L3_2018_04,815,4,-6555.360985,613.630474
815,3,1,0,2,1,2,1,0,12,22,25272,6072,-1258,smFISH_Human_L2-L3_2018_04,816,4,-6162.612707,688.4421722
816,4,3,0,2,2,1,1,1,12,26,29538,6256,-590,smFISH_Human_L2-L3_2018_04,817,4,-6283.756607,6.236810671
817,2,2,1,2,1,1,1,1,5,16,20698,5970,-494,smFISH_Human_L2-L3_2018_04,818,4,-5990.074709,62.77726252
818,4,1,1,3,0,0,2,0,6,17,30806,6062,-364,smFISH_Human_L2-L3_2018_04,819,4,-6069.599206,200.7622411
819,3,2,1,3,1,2,4,2,3,21,35836,5522,-606,smFISH_Human_L2-L3_2018_04,820,4,-5554.417624,90.35961871
820,0,1,1,1,2,1,0,0,4,10,38084,5688,-722,smFISH_Human_L2-L3_2018_04,821,4,-5730.476614,190.4357493
