sample_id,cluster_label,cluster_id,cluster
G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
G18_BCH1_1NeuNP_H200.1030_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
G21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
G22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
H04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
H05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I13_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
I24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
J01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
J04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
J07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
J09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
K08_BCH1_1NeuNP_H200.1025_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
K17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
K18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
K19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
K22_BCH1_1NeuNP_H200.1030_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
L03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
L07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
L09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
M18_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
M22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
N10_BCH1_1NeuNP_H200.1025_MTG_layer_1,i4_i54_MC4R_Ndnf.Cxcl14,04,04. i4_i54_MC4R_Ndnf.Cxcl14
A01_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
A17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
A18_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
A19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
B09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
B10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
C08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
C08_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
C13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
C14_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
C17_BCH1_1NeuNP_H200.1030_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
C20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
D03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
D11_BCH1_1NeuNP_H200.1025_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
E18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
E20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
E21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
F09_BCH1_1NeuNP_H200.1025_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
G10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
G19_BCH1_1NeuNP_H200.1030_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
G20_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
H05_BCH1_1NeuNP_H200.1025_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
H10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
H12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
I01_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
I03_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
I04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
I15_BCH1_1NeuNP_H200.1030_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
I17_BCH1_1NeuNP_H200.1030_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
I23_BCH1_1NeuNP_H200.1030_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
J05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
K07_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
K09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
K12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
K19_BCH1_1NeuNP_H200.1030_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
K24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
M02_BCH1_1NeuNP_H200.1025_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
M04_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
M13_BCH1_1NeuNP_H200.1030_MTG_layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
M19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
M22_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
N01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
N03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
N07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i5_i47_TRPC3_Ndnf.Car4,03,03. i5_i47_TRPC3_Ndnf.Car4
A06_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
A14_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
A17_BCH1_1NeuNP_H200.1030_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
A22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
A24_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
B01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
B08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
B11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
C01_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
C04_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
C05_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
C16_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
C21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
D02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
D03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
D04_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
D07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
D08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
D08_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
D09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
E07_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
E15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
F02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
F05_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
G11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
G17_BCH1_1NeuNP_H200.1030_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
G19_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
H01_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
H02_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
I07_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
I22_BCH1_1NeuNP_H200.1030_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
K07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
K19_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
K20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
K20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
L01_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
L02_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
L03_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
L12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
M21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
N02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
N04_BCH1_1NeuNP_H200.1025_MTG_layer_1,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
N10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i6_i44_GPR149_Vip.Mybpc1,09,09. i6_i44_GPR149_Vip.Mybpc1
A17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
A23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
C05_BCH1_1NeuNP_H200.1025_MTG_layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
C06_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
C15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
C15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
C17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
C20_BCH1_1NeuNP_H200.1030_MTG_layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
D05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
D08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
E19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
F04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
F05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
F05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
F06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
F07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
G13_BCH1_1NeuNP_H200.1030_MTG_layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
H06_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
I02_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
I05_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
I16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
I24_BCH1_1NeuNP_H200.1030_MTG_layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
J05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
K02_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
K04_BCH3_1NeuNP_H200.1030_MTG_Layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
K19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
K24_BCH1_1NeuNP_H200.1030_MTG_layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
K24_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
M04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
M16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5,i7_i31_CLMP_Ndnf.Cxcl14,01,01. i7_i31_CLMP_Ndnf.Cxcl14
A22_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
B05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
B06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
B08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
B12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
C02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
C02_BCH1_1NeuNP_H200.1025_MTG_layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
C08_BCH1_1NeuNP_H200.1025_MTG_layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
C13_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
C22_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
C24_BCH3_1NeuNP_H200.1025_MTG_Layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
D10_BCH1_1NeuNP_H200.1025_MTG_layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
D12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
F06_BCH1_1NeuNP_H200.1025_MTG_layer_1,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
G14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7,i8_i27_SNCG_Vip.Mybpc1,10,10. i8_i27_SNCG_Vip.Mybpc1
