sample_id,cc.min.diff
SM-D9E6D_S57_E1-50,0.432573792
SM-D9E6D_S58_E1-50,0.211172408
SM-D9E6D_S59_E1-50,0.059194649
SM-D9E6D_S61_E1-50,0.38989673
SM-D9E6D_S62_E1-50,0.378128356
SM-D9E6D_S63_E1-50,0.542320742
SM-D9E6D_S65_E1-50,0.604566419
SM-D9E6D_S66_E1-50,0.696760386
SM-D9E6D_S68_E1-50,0.447636533
SM-D9E6D_S69_E1-50,0.451458502
SM-D9E6D_S70_E1-50,0.770873131
SM-D9E6D_S73_E1-50,0.44436093
SM-D9E6D_S74_E1-50,0.689652987
SM-D9E6D_S75_E1-50,0.367121966
SM-D9E6D_S76_E1-50,0.501335196
SM-D9E6D_S77_E1-50,0.355493528
SM-D9E6D_S78_E1-50,0.536969166
SM-D9E6D_S79_E1-50,0.622718293
SM-D9E6D_S81_E1-50,0.357848016
SM-D9E6D_S82_E1-50,0.341022778
SM-D9E6D_S83_E1-50,0.637809227
SM-D9E6D_S84_E1-50,0.437638866
SM-D9E6D_S85_E1-50,0.645309002
SM-D9E6D_S86_E1-50,0.498767853
SM-D9E6D_S87_E1-50,0.456843534
SM-D9E6D_S89_E1-50,0.367949244
SM-D9E6D_S90_E1-50,0.747688791
SM-D9E6D_S91_E1-50,0.431657439
SM-D9E6D_S93_E1-50,0.279931972
SM-D9E6D_S95_E1-50,0.752334116
SM-D9E6E_S01_E1-50,0.200639112
SM-D9E6E_S02_E1-50,0.305326598
SM-D9E6E_S03_E1-50,0.306064204
SM-D9E6E_S04_E1-50,0.326718216
SM-D9E6E_S05_E1-50,0.289537872
SM-D9E6E_S06_E1-50,0.47092733
SM-D9E6E_S07_E1-50,0.308905227
SM-D9E6E_S09_E1-50,0.523443444
SM-D9E6E_S10_E1-50,0.558405551
SM-D9E6E_S11_E1-50,0.094839769
SM-D9E6E_S12_E1-50,0.382634084
SM-D9E6E_S13_E1-50,0.270318247
SM-D9E6E_S14_E1-50,0.426747325
SM-D9E6E_S15_E1-50,0.484784557
SM-D9E6E_S25_E1-50,0.34668642
SM-D9E6E_S26_E1-50,0.355570312
SM-D9E6E_S27_E1-50,0.499048284
SM-D9E6E_S28_E1-50,0.312555047
SM-D9E6E_S29_E1-50,0.029197701
SM-D9E6E_S30_E1-50,0.385960492
SM-D9E6E_S31_E1-50,0.447019297
SM-D9E6E_S58_E1-50,0.347999321
SM-D9E6E_S61_E1-50,0.492979369
SM-D9E6E_S65_E1-50,0.369244471
SM-D9E6E_S67_E1-50,0.366220754
SM-D9E6E_S68_E1-50,0.735909002
SM-D9E6E_S69_E1-50,0.0073213
SM-D9E6E_S70_E1-50,0.425665844
SM-D9E6E_S71_E1-50,0.357270801
SM-D9E6E_S75_E1-50,0.440137306
SM-D9E6E_S77_E1-50,0.530133069
SM-D9E6E_S81_E1-50,0.507115011
SM-D9E6E_S82_E1-50,0.407357811
SM-D9E6E_S83_E1-50,0.429111405
SM-D9E6E_S84_E1-50,0.192735054
SM-D9E6E_S85_E1-50,0.5347775
SM-D9E6E_S86_E1-50,0.490167802
SM-D9E6E_S87_E1-50,0.510707274
SM-D9E6E_S89_E1-50,0.601129601
SM-D9E6E_S92_E1-50,0.448605684
SM-D9E6E_S93_E1-50,0.64324321
SM-D9E6E_S94_E1-50,0.477928525
SM-D9E6E_S95_E1-50,0.686731146
SM-D9E6F_S33_E1-50,0.425419816
SM-D9E6F_S34_E1-50,0.332346097
SM-D9E6F_S35_E1-50,0.369386906
SM-D9E6F_S36_E1-50,0.264492521
SM-D9E6F_S38_E1-50,0.279173717
SM-D9E6F_S39_E1-50,0.451481676
SM-D9E6F_S41_E1-50,0.283442796
SM-D9E6F_S42_E1-50,0.415328159
SM-D9E6F_S45_E1-50,0.246353375
SM-D9E6F_S47_E1-50,0.410600281
SM-D9E6F_S50_E1-50,0.283708079
SM-D9E6F_S53_E1-50,0.660266056
SM-D9E6F_S54_E1-50,0.394692389
SM-D9E6F_S57_E1-50,0.479747019
SM-D9E6F_S59_E1-50,0.73332318
SM-D9E6F_S60_E1-50,0.374310176
SM-D9E6F_S61_E1-50,0.721054037
SM-D9E6F_S65_E1-50,0.432870909
SM-D9E6F_S66_E1-50,0.441044085
SM-D9E6F_S67_E1-50,0.488941251
SM-D9E6F_S70_E1-50,0.602863214
SM-D9E6F_S71_E1-50,0.470282265
SM-D9E6F_S74_E1-50,0.563095959
SM-D9E6F_S75_E1-50,0.321064581
SM-D9E6F_S77_E1-50,0.753811535
SM-D9E6F_S78_E1-50,0.485431089
SM-D9E6F_S79_E1-50,0.485035338
SM-D9E6F_S81_E1-50,0.32321166
SM-D9E6F_S82_E1-50,0.655523672
SM-D9E6F_S83_E1-50,0.365459078
SM-D9E6F_S85_E1-50,0.749030102
SM-D9E6F_S86_E1-50,0.709147566
SM-D9E6F_S90_E1-50,0.721785296
SM-D9E6F_S92_E1-50,0.74449233
SM-D9E6F_S93_E1-50,0.513686249
SM-D9E6F_S94_E1-50,0.409042706
SM-D9E6F_S95_E1-50,0.486292141
SM-D9E6G_S01_E1-50,0.32789793
SM-D9E6G_S02_E1-50,0.499429253
SM-D9E6G_S03_E1-50,0.439664515
SM-D9E6G_S04_E1-50,0.318558608
SM-D9E6G_S05_E1-50,0.375851138
SM-D9E6G_S06_E1-50,0.571117818
SM-D9E6G_S07_E1-50,0.285264254
SM-D9E6G_S09_E1-50,0.434986806
SM-D9E6G_S10_E1-50,0.447477451
SM-D9E6G_S11_E1-50,0.296329266
SM-D9E6G_S12_E1-50,0.419767202
SM-D9E6G_S13_E1-50,0.417304286
SM-D9E6G_S14_E1-50,0.525930783
SM-D9E6G_S15_E1-50,0.355950828
SM-D9E6G_S17_E1-50,0.333584825
SM-D9E6G_S18_E1-50,0.317931327
SM-D9E6G_S19_E1-50,0.470187715
SM-D9E6G_S20_E1-50,0.272185097
SM-D9E6G_S21_E1-50,0.425771368
SM-D9E6G_S22_E1-50,0.339605709
SM-D9E6G_S23_E1-50,0.324380571
SM-D9E6G_S26_E1-50,0.353300536
SM-D9E6G_S28_E1-50,0.416666073
SM-D9E6G_S29_E1-50,0.456769147
SM-D9E6G_S31_E1-50,0.344545276
SM-D9E6G_S41_E1-50,0.483175521
SM-D9E6G_S44_E1-50,0.352322629
SM-D9E6G_S45_E1-50,0.041311314
SM-D9E6G_S49_E1-50,0.557344763
SM-D9E6G_S50_E1-50,0.404206237
SM-D9E6G_S51_E1-50,0.458805518
SM-D9E6G_S53_E1-50,0.458463031
SM-D9E6G_S54_E1-50,0.470376427
SM-D9E6G_S55_E1-50,0.609212193
SM-D9E6G_S57_E1-50,0.242611618
SM-D9E6G_S58_E1-50,0.615360234
SM-D9E6G_S60_E1-50,0.449377834
SM-D9E6G_S61_E1-50,0.437782374
SM-D9E6G_S62_E1-50,0.600189922
SM-D9E6G_S63_E1-50,0.399436693
SM-D9E6G_S66_E1-50,0.745313526
SM-D9E6G_S67_E1-50,0.496928958
SM-D9E6G_S68_E1-50,0.655681724
SM-D9E6G_S69_E1-50,0.401816433
SM-D9E6G_S70_E1-50,0.360708843
SM-D9E6G_S71_E1-50,0.456465647
SM-D9E6G_S73_E1-50,0.623814905
SM-D9E6G_S74_E1-50,0.376094715
SM-D9E6G_S76_E1-50,0.347367121
SM-D9E6G_S77_E1-50,0.476606769
SM-D9E6G_S78_E1-50,0.378312821
SM-D9E6G_S79_E1-50,0.504125989
SM-D9E6G_S81_E1-50,0.639184457
SM-D9E6G_S82_E1-50,0.471961247
SM-D9E6G_S83_E1-50,0.195064258
SM-D9E6G_S84_E1-50,0.478278986
SM-D9E6G_S85_E1-50,0.683386462
SM-D9E6G_S86_E1-50,0.496762369
SM-D9E6G_S90_E1-50,0.461686852
SM-D9E6G_S91_E1-50,0.468089204
SM-D9E6G_S92_E1-50,0.596656089
SM-D9E6G_S93_E1-50,0.748811826
SM-D9E6G_S94_E1-50,0.422202465
SM-D9E6G_S95_E1-50,0.514314681
SM-D9E6H_S03_E1-50,0.317407304
SM-D9E6H_S04_E1-50,0.249257365
SM-D9E6H_S05_E1-50,0.308668336
SM-D9E6H_S06_E1-50,0.414267258
SM-D9E6H_S09_E1-50,0.254977258
SM-D9E6H_S10_E1-50,0.306925029
SM-D9E6H_S11_E1-50,0.458446739
SM-D9E6H_S12_E1-50,0.40569088
SM-D9E6H_S15_E1-50,0.371474426
SM-D9E6H_S19_E1-50,0.317136295
SM-D9E6H_S21_E1-50,0.267759088
SM-D9E6H_S22_E1-50,0.299230982
SM-D9E6H_S27_E1-50,0.324510189
SM-D9E6H_S28_E1-50,0.336826154
SM-D9E6H_S29_E1-50,0.435787331
SM-D9E6H_S31_E1-50,0.357652427
SM-D9E6H_S35_E1-50,0.545966473
SM-D9E6H_S39_E1-50,0.346280632
SM-D9E6H_S50_E1-50,0.389462335
SM-D9E6H_S51_E1-50,0.519394213
SM-D9E6H_S52_E1-50,0.727356096
SM-D9E6H_S54_E1-50,0.338853052
SM-D9E6H_S55_E1-50,0.47527079
SM-D9E6H_S59_E1-50,0.389037816
SM-D9E6H_S60_E1-50,0.416258794
SM-D9E6H_S61_E1-50,0.729359078
SM-D9E6H_S62_E1-50,0.703162224
SM-D9E6H_S63_E1-50,0.482052302
SM-D9E6H_S65_E1-50,0.488854496
SM-D9E6H_S67_E1-50,0.373457516
SM-D9E6H_S68_E1-50,0.44582998
SM-D9E6H_S69_E1-50,0.450855386
SM-D9E6H_S70_E1-50,0.645098223
SM-D9E6H_S71_E1-50,0.395305251
SM-D9E6H_S73_E1-50,0.382857959
SM-D9E6H_S74_E1-50,0.476535351
SM-D9E6H_S75_E1-50,0.645497385
SM-D9E6H_S76_E1-50,0.759797207
SM-D9E6H_S77_E1-50,0.567018985
SM-D9E6H_S78_E1-50,0.771016716
SM-D9E6H_S79_E1-50,0.673828245
SM-D9E6I_S01_E1-50,0.31732336
SM-D9E6I_S04_E1-50,0.321895837
SM-D9E6I_S05_E1-50,0.471799432
SM-D9E6I_S06_E1-50,0.373202958
SM-D9E6I_S07_E1-50,0.442036232
SM-D9E6I_S09_E1-50,0.276865903
SM-D9E6I_S10_E1-50,0.268625553
SM-D9E6I_S11_E1-50,0.44891677
SM-D9E6I_S12_E1-50,0.43089165
SM-D9E6I_S14_E1-50,0.403421523
SM-D9E6I_S17_E1-50,0.465777443
SM-D9E6I_S18_E1-50,0.33415034
SM-D9E6I_S19_E1-50,0.311707781
SM-D9E6I_S20_E1-50,0.326945178
SM-D9E6I_S21_E1-50,0.291612304
SM-D9E6I_S22_E1-50,0.338434727
SM-D9E6I_S25_E1-50,0.189426234
SM-D9E6I_S29_E1-50,0.465008605
SM-D9E6I_S31_E1-50,0.640930462
SM-D9E6I_S33_E1-50,0.392221768
SM-D9E6I_S34_E1-50,0.327865935
SM-D9E6I_S36_E1-50,0.250193658
SM-D9E6I_S37_E1-50,0.279750925
SM-D9E6I_S38_E1-50,0.052054011
SM-D9E6I_S39_E1-50,0.375159072
SM-D9E6I_S41_E1-50,0.70674765
SM-D9E6I_S42_E1-50,0.409974701
SM-D9E6I_S43_E1-50,0.619100223
SM-D9E6I_S44_E1-50,0.744125328
SM-D9E6I_S45_E1-50,0.653339065
SM-D9E6I_S46_E1-50,0.466153929
SM-D9E6I_S47_E1-50,0.446532864
SM-D9E6I_S57_E1-50,0.464356739
SM-D9E6I_S58_E1-50,0.718602749
SM-D9E6I_S59_E1-50,0.437686391
SM-D9E6I_S60_E1-50,0.444644354
SM-D9E6I_S61_E1-50,0.530520234
SM-D9E6I_S62_E1-50,0.737949176
SM-D9E6I_S63_E1-50,0.499215357
SM-D9E6I_S67_E1-50,0.435655446
SM-D9E6I_S68_E1-50,0.735700575
SM-D9E6I_S70_E1-50,0.424490163
SM-D9E6I_S71_E1-50,0.341269499
SM-D9E6I_S73_E1-50,0.407712497
SM-D9E6I_S75_E1-50,0.583826983
SM-D9E6I_S76_E1-50,0.48430307
SM-D9E6I_S78_E1-50,0.673967456
SM-D9E6I_S79_E1-50,0.685430131
SM-D9E6J_S01_E1-50,0.460546479
SM-D9E6J_S02_E1-50,0.44029833
SM-D9E6J_S04_E1-50,0.318367416
SM-D9E6J_S05_E1-50,0.357797802
SM-D9E6J_S06_E1-50,0.318204044
SM-D9E6J_S07_E1-50,0.319380201
SM-D9E6J_S10_E1-50,0.293818733
SM-D9E6J_S11_E1-50,0.497629647
SM-D9E6J_S14_E1-50,0.418614031
SM-D9E6J_S18_E1-50,0.403029986
SM-D9E6J_S19_E1-50,0.348043289
SM-D9E6J_S20_E1-50,0.415086629
SM-D9E6J_S23_E1-50,0.257876695
SM-D9E6J_S25_E1-50,0.341539366
SM-D9E6J_S26_E1-50,0.472673295
SM-D9E6J_S29_E1-50,0.332905738
SM-D9E6J_S31_E1-50,0.344615708
SM-D9E6J_S33_E1-50,0.28099492
SM-D9E6J_S34_E1-50,0.379356104
SM-D9E6J_S35_E1-50,0.237786014
SM-D9E6J_S38_E1-50,0.6831074
SM-D9E6J_S39_E1-50,0.342334524
SM-D9E6J_S42_E1-50,0.361383035
SM-D9E6J_S43_E1-50,0.450489537
SM-D9E6J_S44_E1-50,0.314201326
SM-D9E6J_S45_E1-50,0.694569089
SM-D9E6J_S46_E1-50,0.461226625
SM-D9E6J_S49_E1-50,0.442915604
SM-D9E6J_S50_E1-50,0.748162234
SM-D9E6J_S52_E1-50,0.440607775
SM-D9E6J_S65_E1-50,0.445672545
SM-D9E6J_S66_E1-50,0.494985137
SM-D9E6J_S67_E1-50,0.722663165
SM-D9E6J_S69_E1-50,0.739836637
SM-D9E6J_S70_E1-50,0.474717028
SM-D9E6J_S73_E1-50,0.580826211
SM-D9E6J_S74_E1-50,0.52247653
SM-D9E6J_S75_E1-50,0.40350193
SM-D9E6J_S76_E1-50,0.38910462
SM-D9E6J_S77_E1-50,0.578731004
SM-D9E6J_S78_E1-50,0.45989512
SM-D9E6J_S79_E1-50,0.445068736
SM-D9E6K_S02_E1-50,0.336965471
SM-D9E6K_S04_E1-50,0.306179401
SM-D9E6K_S06_E1-50,0.35616463
SM-D9E6K_S07_E1-50,0.33991553
SM-D9E6K_S09_E1-50,0.323089415
SM-D9E6K_S10_E1-50,0.329068869
SM-D9E6K_S11_E1-50,0.371043592
SM-D9E6K_S13_E1-50,0.314996033
SM-D9E6K_S14_E1-50,0.289494013
SM-D9E6K_S15_E1-50,0.251360847
SM-D9E6K_S17_E1-50,0.330369054
SM-D9E6K_S19_E1-50,0.30913915
SM-D9E6K_S20_E1-50,0.324570662
SM-D9E6K_S21_E1-50,0.229325813
SM-D9E6K_S23_E1-50,0.072415589
SM-D9E6K_S25_E1-50,0.313586985
SM-D9E6K_S27_E1-50,0.30063936
SM-D9E6K_S29_E1-50,0.60567865
SM-D9E6K_S30_E1-50,0.301597089
SM-D9E6K_S36_E1-50,0.384961823
SM-D9E6K_S37_E1-50,0.377851073
SM-D9E6K_S38_E1-50,0.385209532
SM-D9E6K_S39_E1-50,0.336303163
SM-D9E6K_S41_E1-50,0.734383129
SM-D9E6K_S44_E1-50,0.348878272
SM-D9E6K_S45_E1-50,0.513246825
SM-D9E6K_S47_E1-50,0.725878979
SM-D9E6K_S50_E1-50,0.39613119
SM-D9E6K_S51_E1-50,0.446597448
SM-D9E6K_S52_E1-50,0.367583206
SM-D9E6K_S53_E1-50,0.606731198
SM-D9E6K_S54_E1-50,0.755363608
SM-D9E6K_S55_E1-50,0.723565663
SM-D9E6K_S57_E1-50,0.711161874
SM-D9E6K_S58_E1-50,0.466819012
SM-D9E6K_S59_E1-50,0.373648729
SM-D9E6K_S60_E1-50,0.484115683
SM-D9E6K_S62_E1-50,0.415413817
SM-D9E6K_S73_E1-50,0.48058783
SM-D9E6K_S74_E1-50,0.565501502
SM-D9E6K_S75_E1-50,0.23113865
SM-D9E6K_S76_E1-50,0.498055785
SM-D9E6K_S78_E1-50,0.366887556
SM-D9E6K_S79_E1-50,0.402215259
SM-D9E6L_S03_E1-50,0.729299568
SM-D9E6L_S05_E1-50,0.606930313
SM-D9E6L_S09_E1-50,0.444468771
SM-D9E6L_S11_E1-50,0.512149281
SM-D9E6L_S13_E1-50,0.617650574
SM-D9E6L_S14_E1-50,0.718777129
SM-D9E6L_S17_E1-50,0.496445564
SM-D9E6L_S18_E1-50,0.593229701
SM-D9E6L_S19_E1-50,0.633673927
SM-D9E6L_S65_E1-50,0.492678362
SM-D9E6L_S66_E1-50,0.392719501
SM-D9E6L_S67_E1-50,0.574441578
SM-D9E6L_S69_E1-50,0.403633282
SM-D9E6L_S70_E1-50,0.485616407
SM-D9E6L_S73_E1-50,0.508788049
SM-D9E6L_S89_E1-50,0.497769274
SM-D9E6L_S91_E1-50,0.33938682
SM-D9E6L_S92_E1-50,0.300698959
SM-D9E6M_S09_E1-50,0.055527492
SM-D9E6M_S10_E1-50,0.559090623
SM-D9E6M_S12_E1-50,0.156248641
SM-D9E6M_S13_E1-50,0.473097248
SM-D9E6M_S14_E1-50,0.272415153
SM-D9E6M_S15_E1-50,0.517619433
SM-D9E6M_S20_E1-50,0.424062202
SM-D9E6M_S21_E1-50,0.625837894
SM-D9E6M_S22_E1-50,0.395321901
SM-D9E6M_S25_E1-50,0.459965799
SM-D9E6M_S29_E1-50,0.291558428
SM-D9E6M_S30_E1-50,0.538507334
SM-D9E6M_S74_E1-50,0.372587502
SM-D9E6M_S75_E1-50,0.627703446
SM-D9E6M_S78_E1-50,0.275469552
SM-D9E6M_S79_E1-50,0.398638988
SM-D9E6M_S81_E1-50,0.22111057
SM-D9E6M_S83_E1-50,0.34259248
SM-D9E6M_S84_E1-50,0.349400904
SM-D9E6M_S85_E1-50,0.55703114
SM-D9E6M_S89_E1-50,0.439504812
SM-D9E6M_S90_E1-50,0.496053025
SM-D9E6M_S94_E1-50,0.494370917
SM-D9E6M_S95_E1-50,0.311774487
SM-D9E6N_S01_E1-50,0.506233082
SM-D9E6N_S03_E1-50,0.39218592
SM-D9E6N_S09_E1-50,0.679742457
SM-D9E6N_S10_E1-50,0.474085572
SM-D9E6N_S11_E1-50,0.548392383
SM-D9E6N_S15_E1-50,0.586662492
SM-D9E6N_S18_E1-50,0.455444685
SM-D9E6N_S20_E1-50,0.629100877
SM-D9E6N_S22_E1-50,0.578492836
SM-D9E6N_S67_E1-50,0.258127913
SM-D9E6N_S69_E1-50,0.634326096
SM-D9E6N_S71_E1-50,0.526591472
SM-D9E6N_S74_E1-50,0.388184272
SM-D9E6N_S75_E1-50,0.2425309
SM-D9E6N_S77_E1-50,0.225370209
SM-D9E6N_S78_E1-50,0.285004824
SM-D9E6N_S79_E1-50,0.243213677
SM-D9E6N_S81_E1-50,0.46566584
SM-D9E6N_S82_E1-50,0.436662327
SM-D9E6N_S83_E1-50,0.709914381
SM-D9E6N_S86_E1-50,0.294647481
SM-D9E6N_S87_E1-50,0.727252845
SM-D9E6O_S02_E1-50,0.45452792
SM-D9E6O_S05_E1-50,0.384944303
SM-D9E6O_S06_E1-50,0.477616073
SM-D9E6O_S07_E1-50,0.350092017
SM-D9E6O_S19_E1-50,0.666844129
SM-D9E6O_S20_E1-50,0.460598556
SM-D9E6O_S27_E1-50,0.466750687
SM-D9E6O_S29_E1-50,0.477887533
SM-D9E6O_S31_E1-50,0.412975294
SM-D9E6O_S74_E1-50,0.44933972
SM-D9E6O_S77_E1-50,0.35635648
SM-D9E6O_S78_E1-50,0.568269326
SM-D9E6O_S81_E1-50,0.355218349
SM-D9E6O_S82_E1-50,0.316354738
SM-D9E6O_S85_E1-50,0.32863767
SM-D9E6O_S89_E1-50,0.359315438
SM-D9E6O_S90_E1-50,0.305303053
SM-D9E6O_S92_E1-50,0.409180796
SM-D9E6O_S93_E1-50,0.713097324
SM-D9E6O_S94_E1-50,0.413109484
SM-D9E6O_S95_E1-50,0.288385946
SM-D9E6P_S01_E1-50,0.347037635
SM-D9E6P_S02_E1-50,0.501926659
SM-D9E6P_S05_E1-50,0.65825883
SM-D9E6P_S06_E1-50,0.477409289
SM-D9E6P_S13_E1-50,0.59831312
SM-D9E6P_S14_E1-50,0.370462893
SM-D9E6P_S15_E1-50,0.714497326
SM-D9E6P_S26_E1-50,0.330859105
SM-D9E6P_S29_E1-50,0.476551763
SM-D9E6P_S30_E1-50,0.336071756
SM-D9E6P_S31_E1-50,0.475315719
SM-D9E6P_S66_E1-50,0.550608047
SM-D9E6P_S67_E1-50,0.391263455
SM-D9E6P_S69_E1-50,0.427237999
SM-D9E6P_S70_E1-50,0.523412536
SM-D9E6P_S73_E1-50,0.448030871
SM-D9E6P_S74_E1-50,0.485544464
SM-D9E6P_S77_E1-50,0.449129271
SM-D9E6P_S81_E1-50,0.224695978
SM-D9E6P_S82_E1-50,0.325477737
SM-D9E6P_S84_E1-50,0.274717363
SM-D9E6P_S85_E1-50,0.058482793
SM-D9E6P_S87_E1-50,0.409465241
SM-D9E6P_S89_E1-50,0.294090918
SM-D9E6P_S90_E1-50,0.099795217
SM-D9E6P_S92_E1-50,0.141168502
SM-D9E6P_S93_E1-50,0.407071583
SM-D9E6P_S95_E1-50,0.105459314
SM-D9E6Q_S01_E1-50,0.611191455
SM-D9E6Q_S02_E1-50,0.404930121
SM-D9E6Q_S07_E1-50,0.464602204
SM-D9E6Q_S09_E1-50,0.543173818
SM-D9E6Q_S13_E1-50,0.462029911
SM-D9E6Q_S14_E1-50,0.437523631
SM-D9E6Q_S18_E1-50,0.455565579
SM-D9E6Q_S20_E1-50,0.419362094
SM-D9E6Q_S22_E1-50,0.716414878
SM-D9E6Q_S38_E1-50,0.722270808
SM-D9E6Q_S39_E1-50,0.466605777
SM-D9E6Q_S89_E1-50,0.443344189
SM-D9E6Q_S90_E1-50,0.387991976
SM-D9E6Q_S92_E1-50,0.55562949
SM-D9E6Q_S93_E1-50,0.46097546
SM-D9E6Q_S95_E1-50,0.443872503
SM-D9EOM_S67_E1-50,0.339272897
SM-D9EOM_S68_E1-50,0.419391827
SM-D9EOM_S69_E1-50,0.583326489
SM-D9EOM_S70_E1-50,0.40440414
SM-D9EOM_S74_E1-50,0.437454275
SM-D9EOM_S75_E1-50,0.089572117
SM-D9EOM_S76_E1-50,0.46755131
SM-D9EOM_S78_E1-50,0.338071865
SM-D9EOM_S79_E1-50,0.407534987
SM-D9EOM_S81_E1-50,0.415255854
SM-D9EOM_S82_E1-50,0.501720399
SM-D9EOM_S83_E1-50,0.435329005
SM-D9EOM_S84_E1-50,0.701902883
SM-D9EOM_S86_E1-50,0.616298471
SM-D9EOM_S87_E1-50,0.424590637
SM-D9EOM_S89_E1-50,0.419304132
SM-D9EOM_S90_E1-50,0.449232411
SM-D9EOM_S92_E1-50,0.401053666
SM-D9EOM_S93_E1-50,0.449570301
SM-D9EOM_S94_E1-50,0.337305018
SM-D9EOM_S95_E1-50,0.16515315
SM-D9EON_S81_E1-50,0.142134953
SM-D9EON_S89_E1-50,0.041933794
SM-D9EON_S92_E1-50,0.349918996
SM-D9EON_S94_E1-50,0.340152343
SM-D9EOO_S33_E1-50,0.610636426
SM-D9EOO_S34_E1-50,0.332983201
SM-D9EOO_S35_E1-50,0.606384381
SM-D9EOO_S38_E1-50,0.347216378
SM-D9EOO_S39_E1-50,0.614520212
SM-D9EOO_S41_E1-50,0.425646989
SM-D9EOO_S42_E1-50,0.380652708
SM-D9EOO_S43_E1-50,0.357164269
SM-D9EOO_S44_E1-50,0.351470408
SM-D9EOO_S45_E1-50,0.448820671
SM-D9EOO_S46_E1-50,0.73441098
SM-D9EOO_S47_E1-50,0.612171114
SM-D9EOO_S49_E1-50,0.175634685
SM-D9EOO_S50_E1-50,0.394701349
SM-D9EOO_S51_E1-50,0.613863957
SM-D9EOO_S53_E1-50,0.04150143
SM-D9EOO_S54_E1-50,0.468038391
SM-D9EOO_S55_E1-50,0.35550679
SM-D9EOP_S33_E1-50,0.382270975
SM-D9EOP_S34_E1-50,0.644926423
SM-D9EOP_S35_E1-50,0.394778696
SM-D9EOP_S36_E1-50,0.416250222
SM-D9EOP_S37_E1-50,0.51857294
SM-D9EOP_S38_E1-50,0.391537742
SM-D9EOP_S39_E1-50,0.407761053
SM-D9EOP_S41_E1-50,0.408292798
SM-D9EOP_S42_E1-50,0.383807097
SM-D9EOP_S44_E1-50,0.611217209
SM-D9EOP_S45_E1-50,0.531918728
SM-D9EOP_S47_E1-50,0.52543997
SM-D9EOP_S49_E1-50,0.311777577
SM-D9EOP_S50_E1-50,0.1208175
SM-D9EOP_S51_E1-50,0.33508389
SM-D9EOP_S53_E1-50,0.414840751
SM-D9EOP_S54_E1-50,0.522563076
SM-D9EOP_S55_E1-50,0.436942329
SM-D9EOQ_S33_E1-50,0.643237588
SM-D9EOQ_S34_E1-50,0.729894311
SM-D9EOQ_S35_E1-50,0.428499565
SM-D9EOQ_S36_E1-50,0.539816308
SM-D9EOQ_S38_E1-50,0.330837133
SM-D9EOQ_S39_E1-50,0.317663815
SM-D9EOR_S25_E1-50,0.415340048
SM-D9EOR_S26_E1-50,0.373922495
SM-D9EOR_S29_E1-50,0.388245257
SM-D9EOR_S30_E1-50,0.438673625
SM-D9EOR_S33_E1-50,0.533588198
SM-D9EOR_S35_E1-50,0.527501381
SM-D9EOR_S38_E1-50,0.596695777
SM-D9EOU_S82_E1-50,0.293025514
SM-D9EOU_S85_E1-50,0.317403911
SM-D9EOU_S86_E1-50,0.199488912
SM-D9EOU_S87_E1-50,0.276602495
SM-D9EOU_S94_E1-50,0.286850634
SM-D9EOU_S95_E1-50,0.169975314
SM-D9EOV_S81_E1-50,0.221665231
SM-D9EOV_S83_E1-50,0.291932274
SM-D9EOV_S84_E1-50,0.326410907
SM-D9EOV_S85_E1-50,0.183198902
SM-D9EOV_S91_E1-50,0.520463738
SM-D9EOV_S95_E1-50,0.349336622
SM-D9EOW_S73_E1-50,0.640770574
SM-D9EOW_S74_E1-50,0.519405326
SM-D9EOW_S75_E1-50,0.49734737
SM-D9EOW_S76_E1-50,0.378721472
SM-D9EOW_S78_E1-50,0.750144707
SM-D9EOW_S79_E1-50,0.752626974
SM-D9EOW_S82_E1-50,0.363248377
SM-D9EOW_S83_E1-50,0.707643813
SM-D9EOW_S85_E1-50,0.496986925
SM-D9EOW_S87_E1-50,0.735897113
SM-D9EOW_S89_E1-50,0.475342927
SM-D9EOW_S91_E1-50,0.749386339
SM-D9EOW_S94_E1-50,0.35247201
SM-D9EOW_S95_E1-50,0.705277323
SM-D9EOX_S76_E1-50,0.298870836
SM-D9EOX_S79_E1-50,0.303547922
SM-D9EOX_S84_E1-50,0.269395721
SM-D9EOX_S85_E1-50,0.353058538
SM-D9EOX_S89_E1-50,0.330220625
SM-D9EOX_S92_E1-50,0.359153787
SM-D9EOX_S94_E1-50,0.287688512
SM-D9EOX_S95_E1-50,0.442843897
SM-D9EOY_S73_E1-50,0.348049494
SM-D9EOY_S78_E1-50,0.163584938
SM-D9EOY_S81_E1-50,0.327688406
SM-D9EOY_S90_E1-50,0.129974719
SM-D9EOY_S93_E1-50,0.201504843
SM-D9EOY_S94_E1-50,0.107713342
SM-D9EOY_S95_E1-50,0.403939019
SM-D9EOZ_S57_E1-50,0.565531357
SM-D9EOZ_S58_E1-50,0.373199254
SM-D9EOZ_S59_E1-50,0.042120633
SM-D9EOZ_S60_E1-50,0.398097281
SM-D9EOZ_S61_E1-50,0.391442535
SM-D9EOZ_S62_E1-50,0.44670489
SM-D9EOZ_S63_E1-50,0.338468819
SM-D9EOZ_S66_E1-50,0.376171707
SM-D9EOZ_S68_E1-50,0.432598221
SM-D9EOZ_S70_E1-50,0.440321261
SM-D9EOZ_S71_E1-50,0.385955161
SM-D9EOZ_S73_E1-50,0.506055157
SM-D9EOZ_S75_E1-50,0.358807803
