,CUX2,COL5A2,PENK,CARTPT,GAD2,RXFP1,LAMP5,CBLN2,SLC17A7,totalReads,area,x,y,experimentName,ROI_ID,layerData,layerCoordinate,lateralCoordinate
374,1,2,2,1,3,5,1,2,7,24,26667,17818.50496,-557.8140555,smFISH_Human_L2-L3_Replicate3,375,5,17802.80225,933.0099451
375,2,2,5,2,3,16,2,14,104,150,49563,17983.50496,-608.8140555,smFISH_Human_L2-L3_Replicate3,376,5,17971.48668,895.9753156
376,0,2,1,0,2,1,0,1,3,10,19002,17662.50496,-431.8140555,smFISH_Human_L2-L3_Replicate3,377,5,17636.81952,1045.534314
377,3,6,1,3,6,22,0,9,75,125,45372,18580.50496,-308.8140555,smFISH_Human_L2-L3_Replicate3,378,5,18541.33162,1244.810145
378,4,2,0,3,3,11,4,6,72,105,30015,19018.50496,-797.8140555,smFISH_Human_L2-L3_Replicate3,379,5,19018.65963,794.1184793
379,1,1,11,0,2,11,1,11,105,143,46719,19177.50496,-446.8140555,smFISH_Human_L2-L3_Replicate3,380,5,19147.77484,1157.176686
380,0,0,0,0,0,11,0,4,51,66,22218,19363.50496,-398.8140555,smFISH_Human_L2-L3_Replicate3,381,5,19329.11362,1220.550559
381,3,12,3,3,3,15,2,13,89,143,37431,19525.50496,-629.8140555,smFISH_Human_L2-L3_Replicate3,382,5,19509.84892,1003.894727
382,1,5,3,1,4,29,1,16,132,192,55791,19813.50496,-1001.814056,smFISH_Human_L2-L3_Replicate3,383,5,19827.92524,657.2602509
383,1,2,4,2,2,33,2,4,34,84,36792,19267.50496,-872.8140555,smFISH_Human_L2-L3_Replicate3,384,5,19273.05569,740.1866261
384,1,9,3,1,2,14,1,5,65,101,25632,19456.50496,-1439.814056,smFISH_Human_L2-L3_Replicate3,385,5,19508.77196,190.961864
385,1,2,2,1,2,13,0,6,46,73,31170,19006.50496,-1406.814056,smFISH_Human_L2-L3_Replicate3,386,5,19057.58823,186.2454961
386,1,4,11,1,5,7,1,14,56,100,28641,18346.50496,-1376.814056,smFISH_Human_L2-L3_Replicate3,387,5,18397.38956,160.9925023
387,1,1,0,1,1,7,0,3,35,49,20463,18499.50496,-1256.814056,smFISH_Human_L2-L3_Replicate3,388,5,18539.82759,293.3571833
388,0,0,0,1,11,1,0,0,0,13,20223,18394.50496,147.1859445,smFISH_Human_L2-L3_Replicate3,389,5,18317.87977,1683.673753
389,2,10,2,2,2,16,3,7,23,67,21048,18148.50496,138.1859445,smFISH_Human_L2-L3_Replicate3,390,5,18073.49206,1654.150033
390,0,0,0,0,0,0,0,0,1,1,16380,16924.50496,-605.8140555,smFISH_Human_L2-L3_Replicate3,391,5,16915.93939,810.4772201
391,0,0,0,0,0,0,0,0,1,1,12486,18199.50496,-1160.814056,smFISH_Human_L2-L3_Replicate3,392,5,18232.85516,363.9541556
392,0,0,0,0,0,0,0,0,4,4,15381,18568.50496,-1406.814056,smFISH_Human_L2-L3_Replicate3,393,5,18621.11994,149.6472235
393,0,0,0,0,0,0,0,0,8,8,20211,19168.50496,-1133.814056,smFISH_Human_L2-L3_Replicate3,394,5,19196.21046,471.8271463
394,2,2,1,3,2,0,2,3,1,16,11930,19309.50496,-29.81405554,smFISH_Human_L2-L3_Replicate3,395,5,19244.46967,1583.748028
395,4,6,3,5,1,19,4,11,86,139,37512,18955.50496,348.1859445,smFISH_Human_L2-L3_Replicate3,396,5,18860.12282,1930.846714
396,2,5,3,1,6,4,1,9,44,75,33501,17965.50496,327.1859445,smFISH_Human_L2-L3_Replicate3,397,5,17875.33962,1827.198029
397,1,1,0,0,0,0,0,0,0,2,5483,16531.50496,-14.81405554,smFISH_Human_L2-L3_Replicate3,398,5,16474.93113,1366.572282
398,0,0,0,0,0,5,0,0,15,20,17433,16210.50496,306.1859445,smFISH_Human_L2-L3_Replicate3,399,5,16128.23167,1659.627704
399,1,6,1,2,1,32,2,11,146,202,70056,19366.50496,-2714.814056,smFISH_Human_L2-L3_Replicate3,400,5,19525.62276,1087.099578
400,0,4,2,1,2,20,1,14,143,187,56409,19102.50496,-3140.814056,smFISH_Human_L2-L3_Replicate3,401,5,19298.14157,1533.669064
401,1,5,4,1,4,26,1,7,69,118,45663,19717.50496,-2588.814056,smFISH_Human_L2-L3_Replicate3,402,5,19864.86702,932.2114551
402,8,4,7,8,4,21,6,9,102,169,49347,19516.50496,-2477.814056,smFISH_Human_L2-L3_Replicate3,403,5,19655.29503,838.3947264
403,1,0,0,2,0,20,1,4,89,117,44631,19813.50496,-2177.814056,smFISH_Human_L2-L3_Replicate3,404,5,19926.18909,514.6272073
404,4,3,3,4,16,4,3,3,6,46,32859,19558.50496,-2213.814056,smFISH_Human_L2-L3_Replicate3,405,5,19675.08892,571.8085267
405,1,1,1,1,0,3,1,9,58,75,23136,19363.50496,-2240.814056,smFISH_Human_L2-L3_Replicate3,406,5,19483.0269,615.0078576
406,3,7,5,3,5,18,2,8,120,171,43935,19693.50496,-1532.814056,smFISH_Human_L2-L3_Replicate3,407,5,19752.71402,118.0902654
407,1,1,2,1,1,0,1,2,42,51,20874,15253.50496,-2441.814056,smFISH_Human_L2-L3_Replicate3,408,5,15404.19491,1158.727096
408,4,2,4,4,0,42,3,9,133,201,61968,20372.50496,-533.8140555,smFISH_Human_L2-L3_Replicate3,409,5,20345.86538,1170.332381
409,5,3,4,4,5,12,4,6,76,119,41268,20564.50496,-1130.814056,smFISH_Human_L2-L3_Replicate3,410,5,20587.07789,591.4632043
410,2,0,1,2,1,1,2,1,30,40,26007,20327.50496,-1058.814056,smFISH_Human_L2-L3_Replicate3,411,5,20344.89054,643.4082411
411,0,8,7,2,9,35,3,10,69,143,29283,19616.50496,-1970.814056,smFISH_Human_L2-L3_Replicate3,412,5,19712.58157,324.8119655
412,1,2,0,2,2,11,1,3,51,73,50526,20225.50496,-2414.814056,smFISH_Human_L2-L3_Replicate3,413,5,20356.55148,716.3726319
413,2,3,2,2,3,30,3,9,100,154,30016,20309.50496,72.18594446,smFISH_Human_L2-L3_Replicate3,414,5,20232.44972,1768.949028
414,0,0,3,0,0,8,0,3,43,57,21780,20666.50496,312.1859445,smFISH_Human_L2-L3_Replicate3,415,5,20568.14743,2037.939833
415,1,2,3,2,1,12,1,2,44,68,22890,20438.50496,207.1859445,smFISH_Human_L2-L3_Replicate3,416,5,20349.71831,1914.255869
416,1,2,0,1,1,9,1,5,31,51,32436,19922.50496,282.1859445,smFISH_Human_L2-L3_Replicate3,417,5,19829.25597,1945.877816
417,0,2,3,0,3,30,0,4,68,110,35352,20843.50496,-359.8140555,smFISH_Human_L2-L3_Replicate3,418,5,20800.67922,1383.07957
418,1,2,2,1,1,25,0,4,58,94,24888,21128.50496,-851.8140555,smFISH_Human_L2-L3_Replicate3,419,5,21125.79295,916.6140675
419,8,7,6,9,6,30,7,10,86,169,40419,21170.50496,-1514.814056,smFISH_Human_L2-L3_Replicate3,420,5,21223.04483,259.4420412
420,4,2,1,2,1,19,2,8,49,88,40518,20879.50496,-1148.814056,smFISH_Human_L2-L3_Replicate3,421,5,20902.48035,599.8468268
421,1,3,1,2,4,23,1,12,60,107,31350,20330.50496,-1565.814056,smFISH_Human_L2-L3_Replicate3,422,5,20390.2438,138.4319233
422,13,17,7,13,9,13,11,23,83,189,48186,21602.50496,-1478.814056,smFISH_Human_L2-L3_Replicate3,423,5,21650.52602,331.4130735
423,8,3,2,6,5,21,7,4,59,115,39705,22028.50496,-269.8140555,smFISH_Human_L2-L3_Replicate3,424,0,21974.01501,1571.780709
424,4,3,3,4,3,30,4,15,72,138,59556,22064.50496,-2540.814056,smFISH_Human_L2-L3_Replicate3,425,0,22199.64866,688.2693921
425,2,3,4,1,2,34,3,8,93,150,47151,22046.50496,-2117.814056,smFISH_Human_L2-L3_Replicate3,426,0,22146.3667,268.2526868
426,6,7,4,6,7,22,7,12,65,136,42339,21419.50496,468.1859445,smFISH_Human_L2-L3_Replicate3,427,5,21305.47914,2256.31324
427,3,3,2,4,2,26,4,7,45,96,29490,21665.50496,906.1859445,smFISH_Human_L2-L3_Replicate3,428,5,21514.02059,2713.336722
428,4,4,3,6,4,17,6,9,28,81,18504,21116.50496,960.1859445,smFISH_Human_L2-L3_Replicate3,429,5,20962.42836,2721.274704
429,1,2,1,1,20,2,1,2,4,34,30003,20798.50496,687.1859445,smFISH_Human_L2-L3_Replicate3,430,5,20668.35168,2422.658052
430,4,1,3,3,2,8,3,5,45,74,25716,20774.50496,1056.185944,smFISH_Human_L2-L3_Replicate3,431,5,20613.60282,2788.362253
431,3,3,3,3,3,15,4,11,69,114,30390,20615.50496,813.1859445,smFISH_Human_L2-L3_Replicate3,432,5,20475.46337,2532.926364
432,2,3,3,3,2,9,3,10,77,112,49584,20384.50496,1167.185944,smFISH_Human_L2-L3_Replicate3,433,5,20215.69176,2866.386576
433,6,1,1,6,1,9,8,8,58,98,23994,19553.50496,540.1859445,smFISH_Human_L2-L3_Replicate3,434,5,19439.9885,2172.142783
434,0,0,1,0,13,0,0,5,3,22,28002,19370.50496,492.1859445,smFISH_Human_L2-L3_Replicate3,435,5,19261.63923,2109.019583
435,0,2,3,0,76,0,0,2,11,94,57030,19157.50496,627.1859445,smFISH_Human_L2-L3_Replicate3,436,5,19038.10381,2225.74969
436,2,13,2,2,4,16,1,10,90,140,33969,18689.50496,498.1859445,smFISH_Human_L2-L3_Replicate3,437,5,18582.51938,2058.095807
437,1,0,0,1,1,25,1,8,68,105,33213,18497.50496,450.1859445,smFISH_Human_L2-L3_Replicate3,438,5,18395.20159,1994.220588
438,1,3,2,2,2,4,1,4,18,37,26625,18338.50496,507.1859445,smFISH_Human_L2-L3_Replicate3,439,5,18231.99483,2037.735581
439,6,3,4,2,4,8,5,6,38,76,43293,18590.50496,1086.185944,smFISH_Human_L2-L3_Replicate3,440,5,18434.73366,2635.767324
440,0,10,1,0,11,3,0,0,4,29,32334,19007.50496,1158.185944,smFISH_Human_L2-L3_Replicate3,441,5,18844.25923,2742.359097
441,3,0,2,3,0,19,3,6,125,161,34158,17999.50496,690.1859445,smFISH_Human_L2-L3_Replicate3,442,5,17878.88927,2191.769559
442,4,3,2,5,4,36,4,9,96,163,37605,18350.50496,1467.185944,smFISH_Human_L2-L3_Replicate3,443,5,18163.73747,2995.381096
443,2,3,3,3,3,34,1,15,149,213,45831,17756.50496,861.1859445,smFISH_Human_L2-L3_Replicate3,444,5,17622.45069,2341.867041
444,5,4,4,5,5,14,5,9,75,126,30633,17918.50496,819.1859445,smFISH_Human_L2-L3_Replicate3,445,5,17787.39359,2313.550264
445,6,5,5,3,4,15,5,8,63,114,39549,18188.50496,618.1859445,smFISH_Human_L2-L3_Replicate3,446,5,18073.24448,2135.813752
446,0,0,0,0,0,0,0,0,3,3,16956,18293.50496,1083.185944,smFISH_Human_L2-L3_Replicate3,447,5,18139.02296,2607.961178
447,3,4,1,4,5,22,2,11,127,179,56679,17777.50496,1428.185944,smFISH_Human_L2-L3_Replicate3,448,5,17596.00004,2908.63892
448,2,0,2,2,1,0,4,0,21,32,29370,17204.50496,876.1859445,smFISH_Human_L2-L3_Replicate3,449,5,17071.1277,2310.690734
449,0,1,1,0,1,0,0,1,32,36,23889,16808.50496,1527.185944,smFISH_Human_L2-L3_Replicate3,450,5,16622.11648,2926.325299
450,0,2,3,0,2,18,0,12,52,89,41982,15947.50496,1452.185944,smFISH_Human_L2-L3_Replicate3,451,5,15770.39427,2779.644399
451,1,2,1,1,3,28,1,8,142,187,52389,16172.50496,1065.185944,smFISH_Human_L2-L3_Replicate3,452,5,16026.94426,2412.798244
452,2,1,3,2,1,54,2,2,148,215,43428,15926.50496,957.1859445,smFISH_Human_L2-L3_Replicate3,453,5,15790.82877,2284.620732
453,2,2,3,2,3,41,2,2,161,218,43386,15878.50496,408.1859445,smFISH_Human_L2-L3_Replicate3,454,5,15788.86981,1733.529848
454,0,5,1,1,4,1,0,1,2,15,32115,15569.50496,360.1859445,smFISH_Human_L2-L3_Replicate3,455,5,15484.96117,1659.878377
455,0,0,0,0,0,0,0,0,0,0,13845,15443.50496,702.1859445,smFISH_Human_L2-L3_Replicate3,456,5,15330.82506,1990.154113
456,0,0,1,0,1,16,0,1,76,95,32421,15260.50496,411.1859445,smFISH_Human_L2-L3_Replicate3,457,5,15172.78032,1684.880698
457,0,1,1,0,1,12,0,1,25,41,15897,15137.50496,528.1859445,smFISH_Human_L2-L3_Replicate3,458,5,15040.4342,1791.193945
458,1,0,1,1,1,16,1,1,47,69,33207,15326.50496,1515.185944,smFISH_Human_L2-L3_Replicate3,459,5,15146.30181,2790.534753
459,1,0,2,1,3,0,0,1,2,10,21447,15224.50496,1260.185944,smFISH_Human_L2-L3_Replicate3,460,5,15065.96572,2527.903617
460,0,0,1,0,0,0,0,0,0,1,22068,15689.50496,1191.185944,smFISH_Human_L2-L3_Replicate3,461,5,15535.10507,2497.999245
461,0,0,2,0,0,0,0,0,0,2,17346,15554.50496,981.1859445,smFISH_Human_L2-L3_Replicate3,462,5,15418.12429,2277.453338
462,1,4,2,1,2,1,0,2,2,15,22293,14981.50496,684.1859445,smFISH_Human_L2-L3_Replicate3,463,0,14871.94474,1933.613403
463,0,1,0,0,2,1,0,1,3,8,21363,14546.50496,510.1859445,smFISH_Human_L2-L3_Replicate3,464,4,14453.005,1723.874291
464,0,17,2,1,2,28,1,3,172,226,43968,14228.50496,879.1859445,smFISH_Human_L2-L3_Replicate3,465,4,14105.28428,2065.012528
465,1,1,2,0,1,1,0,1,6,13,24660,14204.50496,684.1859445,smFISH_Human_L2-L3_Replicate3,466,4,14097.66196,1868.68907
466,4,3,1,3,4,2,5,3,2,27,18855,14306.50496,513.1859445,smFISH_Human_L2-L3_Replicate3,467,4,14213.59363,1706.809952
467,2,2,3,2,2,24,2,2,64,103,35481,13982.50496,642.1859445,smFISH_Human_L2-L3_Replicate3,468,4,13879.94773,1808.286137
468,2,0,1,2,0,13,2,0,133,153,47277,13961.50496,948.1859445,smFISH_Human_L2-L3_Replicate3,469,4,13833.45251,2111.461325
469,1,0,1,0,0,15,0,0,57,74,39075,13586.50496,543.1859445,smFISH_Human_L2-L3_Replicate3,470,4,13493.60478,1676.543496
470,0,0,1,0,0,10,0,1,34,46,19605,13364.50496,537.1859445,smFISH_Human_L2-L3_Replicate3,471,4,13272.88247,1652.014669
471,2,2,2,2,2,11,2,0,37,60,27792,13175.50496,573.1859445,smFISH_Human_L2-L3_Replicate3,472,4,13081.53534,1672.09637
472,1,3,2,2,2,18,1,2,86,117,35889,13595.50496,1416.185944,smFISH_Human_L2-L3_Replicate3,473,4,13429.62743,2547.242583
473,2,9,0,1,0,4,0,0,52,68,39282,12446.50496,612.1859445,smFISH_Human_L2-L3_Replicate3,474,4,12351.82594,1650.046421
474,3,5,2,1,1,3,1,1,36,53,25632,12305.50496,507.1859445,smFISH_Human_L2-L3_Replicate3,475,4,12220.09259,1533.631977
475,4,0,0,0,25,0,0,0,8,37,39651,12119.50496,672.1859445,smFISH_Human_L2-L3_Replicate3,476,4,12020.95602,1682.51323
476,4,6,1,1,2,2,3,1,40,60,25131,12569.50496,1146.185944,smFISH_Human_L2-L3_Replicate3,477,4,12429.77599,2192.456589
477,0,0,0,1,2,1,0,0,0,4,21843,13055.50496,852.1859445,smFISH_Human_L2-L3_Replicate3,478,4,12938.64239,1940.093766
478,2,1,1,2,1,15,2,0,87,111,26754,13835.50496,870.1859445,smFISH_Human_L2-L3_Replicate3,479,4,13714.41064,2023.205825
479,1,5,1,2,3,3,1,3,39,58,25014,13940.50496,1356.185944,smFISH_Human_L2-L3_Replicate3,480,4,13778.43441,2516.279813
480,1,0,0,0,0,1,0,0,1,3,15117,14507.50496,954.1859445,smFISH_Human_L2-L3_Replicate3,481,4,14377.04177,2163.062847
481,0,4,2,0,3,11,0,5,81,106,34953,12245.50496,1149.185944,smFISH_Human_L2-L3_Replicate3,482,4,12106.65837,2168.373403
482,2,2,1,2,1,6,2,1,29,46,31047,12779.50496,1482.185944,smFISH_Human_L2-L3_Replicate3,483,4,12610.96622,2544.828694
483,0,0,0,0,0,13,1,0,34,48,33687,12914.50496,1281.185944,smFISH_Human_L2-L3_Replicate3,484,4,12762.28922,2355.811892
484,0,1,2,1,11,0,0,0,1,16,23562,13112.50496,1146.185944,smFISH_Human_L2-L3_Replicate3,485,4,12970.87709,2237.82842
485,2,1,2,2,0,10,2,0,72,91,25842,13271.50496,1500.185944,smFISH_Human_L2-L3_Replicate3,486,4,13099.74163,2603.876135
486,8,16,3,7,4,14,7,3,63,125,40176,11633.50496,897.1859445,smFISH_Human_L2-L3_Replicate3,487,4,11517.85511,1866.117349
487,6,10,0,2,0,4,2,0,31,55,14964,11519.50496,993.1859445,smFISH_Human_L2-L3_Replicate3,488,4,11396.23223,1952.256054
488,0,2,0,0,1,9,0,1,66,79,36432,12065.50496,1479.185944,smFISH_Human_L2-L3_Replicate3,489,4,11899.7138,2482.178987
489,0,9,1,2,1,3,3,0,40,59,30210,12176.50496,1323.185944,smFISH_Human_L2-L3_Replicate3,490,4,12023.36063,2335.999433
490,5,42,76,1,3,2,1,9,110,249,54696,11423.50496,459.1859445,smFISH_Human_L2-L3_Replicate3,491,4,11345.18776,1412.101944
491,0,0,0,0,0,0,0,0,3,3,19875,11237.50496,846.1859445,smFISH_Human_L2-L3_Replicate3,492,4,11127.50139,1782.20685
492,0,0,2,0,0,15,0,2,42,61,37986,11249.50496,1056.185944,smFISH_Human_L2-L3_Replicate3,493,4,11121.91231,1992.47516
493,0,0,2,0,18,0,1,0,1,22,32343,11021.50496,1401.185944,smFISH_Human_L2-L3_Replicate3,494,3,10865.88223,2317.217519
494,4,13,3,0,0,11,0,0,71,102,47490,10715.50496,1650.185944,smFISH_Human_L2-L3_Replicate3,495,3,10540.14646,2539.778095
495,8,23,1,4,2,2,4,4,93,141,44583,10484.50496,1626.185944,smFISH_Human_L2-L3_Replicate3,496,3,10311.95967,2496.560196
496,11,22,3,9,4,7,8,4,50,118,25839,10307.50496,1539.185944,smFISH_Human_L2-L3_Replicate3,497,3,10142.84817,2395.074727
497,1,0,2,1,16,0,0,0,5,25,21234,10106.50496,1419.185944,smFISH_Human_L2-L3_Replicate3,498,3,9952.577999,2258.699276
498,9,23,0,3,0,1,1,2,69,108,32802,9941.50496,1068.185944,smFISH_Human_L2-L3_Replicate3,499,3,9817.483767,1895.139724
499,2,2,1,0,60,1,0,1,2,69,40899,9584.50496,915.1859445,smFISH_Human_L2-L3_Replicate3,500,3,9474.516545,1712.844675
500,7,27,0,2,2,0,1,3,55,97,32241,9749.50496,417.1859445,smFISH_Human_L2-L3_Replicate3,501,3,9680.551265,1230.373231
501,6,26,7,5,5,4,5,2,66,126,32901,9866.50496,513.1859445,smFISH_Human_L2-L3_Replicate3,502,3,9789.12057,1335.813764
502,3,6,3,3,1,4,5,3,23,51,20157,10121.50496,441.1859445,smFISH_Human_L2-L3_Replicate3,503,3,10049.24497,1285.372766
503,15,12,8,13,10,5,12,13,88,176,37548,9740.50496,1302.185944,smFISH_Human_L2-L3_Replicate3,504,3,9597.634174,2111.526314
504,1,19,3,0,1,6,0,3,83,116,25509,9809.50496,1152.185944,smFISH_Human_L2-L3_Replicate3,505,3,9678.926532,1967.816354
505,5,4,1,3,1,2,3,3,0,22,30531,9593.50496,1617.185944,smFISH_Human_L2-L3_Replicate3,506,3,9424.827566,2413.141759
506,0,0,0,0,0,0,0,0,5,5,13671,9824.50496,1557.185944,smFISH_Human_L2-L3_Replicate3,507,3,9660.033207,2372.653411
507,0,0,1,0,0,0,0,0,3,4,19590,10631.50496,1125.185944,smFISH_Human_L2-L3_Replicate3,508,3,10500.30801,2009.595204
508,17,34,40,11,12,6,15,12,56,203,39930,8834.50496,1593.185944,smFISH_Human_L2-L3_Replicate3,509,3,8670.487219,2325.805394
509,5,25,0,4,2,0,0,18,68,122,29715,8675.50496,1143.185944,smFISH_Human_L2-L3_Replicate3,510,3,8549.644216,1864.093396
510,10,58,4,3,1,1,2,3,70,152,35310,8501.50496,1257.185944,smFISH_Human_L2-L3_Replicate3,511,3,8366.727127,1963.155692
511,3,14,0,2,1,0,0,11,57,88,36663,8087.50496,1806.185944,smFISH_Human_L2-L3_Replicate3,512,3,7908.301732,2475.642918
512,1,1,1,1,7,0,0,0,4,15,29928,8117.50496,1341.185944,smFISH_Human_L2-L3_Replicate3,513,3,7977.051151,2014.775782
513,2,20,3,0,1,1,0,3,43,73,22326,8015.50496,939.1859445,smFISH_Human_L2-L3_Replicate3,514,3,7908.998046,1605.658714
514,6,8,2,3,1,3,1,11,66,101,31680,7844.50496,1002.185944,smFISH_Human_L2-L3_Replicate3,515,3,7733.331908,1654.150033
515,5,9,1,2,4,2,7,3,46,79,30507,7529.50496,564.1859445,smFISH_Human_L2-L3_Replicate3,516,3,7456.031754,1191.361069
516,9,27,2,6,3,5,5,13,67,137,27447,7883.50496,525.1859445,smFISH_Human_L2-L3_Replicate3,517,3,7812.052546,1182.07688
517,3,36,1,3,5,1,1,7,43,100,36366,8693.50496,183.1859445,smFISH_Human_L2-L3_Replicate3,518,3,8647.796661,908.9546117
518,27,17,10,25,13,11,25,23,40,191,43740,7871.50496,1674.185944,smFISH_Human_L2-L3_Replicate3,519,3,7704.086713,2326.056067
519,7,5,0,6,4,0,5,3,10,40,14667,7763.50496,1290.185944,smFISH_Human_L2-L3_Replicate3,520,3,7628.550552,1934.374706
520,1,1,7,0,1,0,0,14,50,74,29196,7238.50496,1668.185944,smFISH_Human_L2-L3_Replicate3,521,3,7073.801698,2267.185025
521,0,1,1,0,17,0,1,1,2,23,20334,7025.50496,1431.185944,smFISH_Human_L2-L3_Replicate3,522,3,6881.349746,2013.216038
522,0,0,0,0,0,0,0,0,1,1,17613,7190.50496,477.1859445,smFISH_Human_L2-L3_Replicate3,523,3,7125.486777,1076.339253
523,6,49,2,2,3,2,2,15,83,164,52713,6887.50496,246.1859445,smFISH_Human_L2-L3_Replicate3,524,3,6842.848215,820.8290908
524,2,14,3,0,1,1,0,11,89,121,43806,6236.50496,1155.185944,smFISH_Human_L2-L3_Replicate3,525,2,6118.170851,1672.254201
525,1,4,1,0,3,1,0,16,64,90,34191,5951.50496,1263.185944,smFISH_Human_L2-L3_Replicate3,526,2,5825.143282,1756.062574
526,5,4,3,4,2,1,2,19,72,112,49899,5759.50496,1158.185944,smFISH_Human_L2-L3_Replicate3,527,2,5642.588276,1635.386687
527,4,0,1,0,0,0,0,7,47,59,29793,5417.50496,1146.185944,smFISH_Human_L2-L3_Replicate3,528,2,5302.786962,1594.851918
528,3,5,4,8,6,5,3,11,90,135,52041,5450.50496,1419.185944,smFISH_Human_L2-L3_Replicate3,529,2,5312.860307,1869.654625
529,2,2,8,0,3,1,0,15,52,83,23976,4892.50496,1086.185944,smFISH_Human_L2-L3_Replicate3,530,2,4784.636381,1491.193949
530,4,3,55,6,4,2,3,22,67,166,34554,4244.50496,1170.185944,smFISH_Human_L2-L3_Replicate3,531,2,4131.883628,1520.754807
531,2,2,19,2,36,2,1,2,12,78,25560,3524.50496,633.1859445,smFISH_Human_L2-L3_Replicate3,532,2,3459.271996,925.4711837
532,2,0,0,0,0,0,0,12,45,59,36405,2990.50496,1344.185944,smFISH_Human_L2-L3_Replicate3,533,2,2867.729901,1589.364963
533,2,1,1,1,1,1,2,1,37,47,18366,2924.50496,696.1859445,smFISH_Human_L2-L3_Replicate3,534,2,2856.106096,938.116249
534,3,0,0,0,2,0,0,13,67,85,31548,3053.50496,273.1859445,smFISH_Human_L2-L3_Replicate3,535,2,3019.999883,527.3744484
535,3,0,20,0,0,0,0,15,45,83,28794,3359.50496,1038.185944,smFISH_Human_L2-L3_Replicate3,536,2,3261.008142,1315.267854
536,3,0,1,1,0,0,1,21,59,86,29874,3191.50496,1743.185944,smFISH_Human_L2-L3_Replicate3,537,2,3034.68747,2003.764734
537,0,0,1,0,11,0,0,0,2,14,16410,5948.50496,492.1859445,smFISH_Human_L2-L3_Replicate3,538,2,5886.57676,987.5081339
538,2,1,1,3,21,1,2,1,7,39,29811,6080.50496,624.1859445,smFISH_Human_L2-L3_Replicate3,539,2,6007.085531,1130.076138
539,8,2,2,0,32,1,0,10,40,95,41562,4964.50496,1287.185944,smFISH_Human_L2-L3_Replicate3,540,2,4839.589495,1697.507195
540,0,0,2,0,32,0,0,1,1,36,32901,997.5049599,249.1859445,smFISH_Human_L2-L3_Replicate3,541,1,973.1952215,331.6637466
541,0,0,1,0,16,0,0,2,5,24,40326,2803.50496,1152.185944,smFISH_Human_L2-L3_Replicate3,542,1,2697.426929,1382.411108
542,0,0,0,0,1,0,0,0,1,2,19188,541.5049599,98.18594446,smFISH_Human_L2-L3_Replicate3,543,1,531.4070932,143.0894914
543,0,2,0,0,1,0,0,0,0,3,16467,2014.50496,668.1859445,smFISH_Human_L2-L3_Replicate3,544,1,1951.628036,834.1766596
544,0,0,2,0,5,0,0,9,4,20,20370,2494.50496,971.1859445,smFISH_Human_L2-L3_Replicate3,545,1,2404.631464,1176.224747
545,0,0,3,0,1,1,0,1,3,9,18063,2584.50496,1199.185944,smFISH_Human_L2-L3_Replicate3,546,1,2475.265573,1410.94761
546,0,0,0,0,0,0,0,0,1,1,26640,2089.50496,1013.185944,smFISH_Human_L2-L3_Replicate3,547,1,1997.53835,1184.237002
547,0,1,1,0,1,1,0,1,1,6,13551,2170.50496,650.1859445,smFISH_Human_L2-L3_Replicate3,548,1,2108.586533,829.2746079
548,0,1,1,0,0,0,0,0,3,5,15663,1243.50496,827.1859445,smFISH_Human_L2-L3_Replicate3,549,1,1170.038594,928.1976405
549,0,0,0,0,1,0,0,1,0,2,20649,1060.50496,647.1859445,smFISH_Human_L2-L3_Replicate3,550,1,1002.718942,733.5360521
550,0,0,0,0,0,0,0,0,2,2,16092,283.5049599,404.1859445,smFISH_Human_L2-L3_Replicate3,551,1,248.7406783,426.4615046
551,0,0,0,0,0,0,0,0,0,0,8850,319.5049599,-153.8140555,smFISH_Human_L2-L3_Replicate3,552,1,331.2399808,126.5790591
552,0,1,1,0,1,1,0,2,3,9,20364,331.5049599,134.1859445,smFISH_Human_L2-L3_Replicate3,553,1,319.1333985,161.4164802
553,2,0,0,2,0,0,2,0,0,6,14364,340.5049599,800.1859445,smFISH_Human_L2-L3_Replicate3,554,1,272.4524968,825.839458
554,0,0,0,0,0,0,0,0,0,0,13940,391.5049599,1244.185944,smFISH_Human_L2-L3_Replicate3,555,1,286.1745279,1272.548206
555,1,1,1,1,1,1,0,1,1,8,19347,349.5049599,1637.185944,smFISH_Human_L2-L3_Replicate3,556,1,211.4832283,1660.664439
556,0,0,0,0,0,0,0,0,1,1,18459,1576.50496,1550.185944,smFISH_Human_L2-L3_Replicate3,557,1,1441.461856,1676.493981
557,0,0,1,0,0,0,0,0,0,1,9915,1360.50496,-252.8140555,smFISH_Human_L2-L3_Replicate3,558,1,1376.871754,138.2492845
558,0,0,0,0,1,0,0,0,0,1,10086,1285.50496,500.1859445,smFISH_Human_L2-L3_Replicate3,559,1,1239.215086,605.8506023
559,0,0,0,0,0,0,0,0,0,0,16425,1108.50496,1034.185944,smFISH_Human_L2-L3_Replicate3,560,1,1018.214253,1123.19346
